taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,spatial_lookup_taxonid,spatial_lookup_source,iucn_has_ranges,iucn_has_points,category_iucn
2092,9236035,2010-02-15T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/2092/9236035,"Prié, V. 2011. Heraultiella exilis. The IUCN Red List of Threatened Species 2011: e.T2092A9236035. Accessed on 26 June 2026.",Heraultiella exilis,,VU,Decreasing,,3229,5817,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",2092,self,True,False,VU
2114,9250119,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2114/9250119,"Cummings, K. & Cordeiro, J. 2011. Arcidens wheeleri. The IUCN Red List of Threatened Species 2011: e.T2114A9250119. Accessed on 26 June 2026.",Arcidens wheeleri,Wheeler's Pearly Mussel,EN,Decreasing,,500-2000,1000-5000,species,,[],BIVALVIA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",2114,self,True,False,EN
2420,9437439,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2420/9437439,"Clark, S. 2011. Austroassiminea letha. The IUCN Red List of Threatened Species 2011: e.T2420A9437439. Accessed on 26 June 2026.",Austroassiminea letha,Cape Leeuwin Snail,EN,Decreasing,,,2000,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",2420,self,True,False,EN
2681,9467384,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2681/9467384,"Clark, S. 2011. Beddomeia angulata. The IUCN Red List of Threatened Species 2011: e.T2681A9467384. Accessed on 26 June 2026.",Beddomeia angulata,,VU,Unknown,,,280,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",2681,self,True,False,VU
2686,9467782,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2686/9467782,"Clark, S. 2011. Beddomeia camensis. The IUCN Red List of Threatened Species 2011: e.T2686A9467782. Accessed on 26 June 2026.",Beddomeia camensis,,VU,Unknown,,,20,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",2686,self,True,False,VU
2690,9468132,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2690/9468132,"Clark, S. 2011. Beddomeia franklandensis. The IUCN Red List of Threatened Species 2011: e.T2690A9468132. Accessed on 26 June 2026.",Beddomeia franklandensis,,VU,Unknown,,,165,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",2690,self,True,False,VU
2693,9468445,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2693/9468445,"Clark, S. 2011. Beddomeia gibba. The IUCN Red List of Threatened Species 2011: e.T2693A9468445. Accessed on 26 June 2026.",Beddomeia gibba,,VU,Unknown,,,100,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",2693,self,True,False,VU
2694,9468670,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2694/9468670,"Clark, S. 2011. Beddomeia hallae. The IUCN Red List of Threatened Species 2011: e.T2694A9468670. Accessed on 26 June 2026.",Beddomeia hallae,,VU,Unknown,,,80,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",2694,self,True,False,VU
2697,9468988,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2697/9468988,"Clark, S. 2011. Beddomeia inflata. The IUCN Red List of Threatened Species 2011: e.T2697A9468988. Accessed on 26 June 2026.",Beddomeia inflata,,VU,Unknown,,,35,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",2697,self,True,False,VU
2702,9469405,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2702/9469405,"Clark, S. 2011. Beddomeia lodderae. The IUCN Red List of Threatened Species 2011: e.T2702A9469405. Accessed on 26 June 2026.",Beddomeia lodderae,,VU,Unknown,,,130,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",2702,self,True,False,VU
