taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,spatial_lookup_taxonid,spatial_lookup_source,iucn_has_ranges,iucn_has_points,category_iucn
22679514,177901079,2020-08-10T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/22679514/177901079,BirdLife International 2020. Tympanuchus cupido. The IUCN Red List of Threatened Species 2020: e.T22679514A177901079. Accessed on 19 June 2026.,Tympanuchus cupido,Greater Prairie-chicken,NT,Increasing,360000,,1990000,species,,[],AVES,BIRDS,,Birds,22679514,self,True,False,NT
22679519,131795740,2018-08-07T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/22679519/131795740,BirdLife International 2018. Tympanuchus pallidicinctus. The IUCN Red List of Threatened Species 2018: e.T22679519A131795740. Accessed on 19 June 2026.,Tympanuchus pallidicinctus,Lesser Prairie-chicken,VU,Decreasing,,,237000,species,,[],AVES,BIRDS,,Birds,22679519,self,True,False,VU
22679529,178204994,2020-08-26T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/22679529/178204994,BirdLife International 2020. Meleagris ocellata. The IUCN Red List of Threatened Species 2020: e.T22679529A178204994. Accessed on 19 June 2026.,Meleagris ocellata,Ocellated Turkey,NT,Decreasing,20000-49999,,166000,species,,[],AVES,BIRDS,,Birds,22679529,self,True,False,NT
22679545,193895625,2021-01-05T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/22679545/193895625,BirdLife International 2021. Agelastes meleagrides. The IUCN Red List of Threatened Species 2021: e.T22679545A193895625. Accessed on 19 June 2026.,Agelastes meleagrides,White-breasted Guineafowl,VU,Decreasing,39000-93000,,197000,species,,[],AVES,BIRDS,,Birds,22679545,self,True,False,VU
22679576,178090964,2020-08-26T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/22679576/178090964,BirdLife International 2020. Dendrortyx barbatus. The IUCN Red List of Threatened Species 2020: e.T22679576A178090964. Accessed on 19 June 2026.,Dendrortyx barbatus,Bearded Wood-partridge,VU,Decreasing,3600,,36000,species,,[],AVES,BIRDS,,Birds,22679576,self,True,False,VU
22679640,137790951,2021-10-07T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/22679640/137790951,BirdLife International 2022. Odontophorus melanotis. The IUCN Red List of Threatened Species 2022: e.T22679640A137790951. Accessed on 19 June 2026.,Odontophorus melanotis,Black-eared Wood-quail,NT,Decreasing,50000-499999,,451000,species,,[],AVES,BIRDS,,Birds,22679640,self,True,False,NT
22679678,155450500,2018-08-07T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/22679678/155450500,BirdLife International 2019. Odontophorus strophium (amended version of 2018 assessment). The IUCN Red List of Threatened Species 2019: e.T22679678A155450500. Accessed on 19 June 2026.,Odontophorus strophium,Gorgeted Wood-quail,VU,Decreasing,2500-9999,,17400,species,,[],AVES,BIRDS,,Birds,22679678,self,True,False,VU
22679683,221552275,2022-09-28T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/22679683/221552275,BirdLife International 2023. Odontophorus columbianus. The IUCN Red List of Threatened Species 2023: e.T22679683A221552275. Accessed on 19 June 2026.,Odontophorus columbianus,Venezuelan Wood-quail,NT,Decreasing,U,6044,7200,species,,[],AVES,BIRDS,,Birds,22679683,self,True,False,NT
22679717,178132513,2020-08-26T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/22679717/178132513,BirdLife International 2020. Cyrtonyx ocellatus. The IUCN Red List of Threatened Species 2020: e.T22679717A178132513. Accessed on 19 June 2026.,Cyrtonyx ocellatus,Ocellated Quail,VU,Decreasing,1500-7000,,233000,species,,[],AVES,BIRDS,,Birds,22679717,self,True,False,VU
22679720,137690102,2021-09-29T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/22679720/137690102,BirdLife International 2022. Rhynchortyx cinctus. The IUCN Red List of Threatened Species 2022: e.T22679720A137690102. Accessed on 19 June 2026.,Rhynchortyx cinctus,Tawny-faced Quail,NT,Decreasing,50000-499999,,970000,species,,[],AVES,BIRDS,,Birds,22679720,self,True,False,NT
