taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit,wiki_lookup_taxonid,wiki_lookup_source,wiki_title,wiki_language,wiki_project,wiki_url,wikidata_url,wikidata_image_url,popularity
10820,122058452,2017-12-07T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/10820/122058452,"Karube, H. 2020. Indolestes boninensis. The IUCN Red List of Threatened Species 2020: e.T10820A122058452. Accessed on 29 June 2026.",Indolestes boninensis,Ogasawara-aoitotombo,CR,Decreasing,,16,16,species,,[],INSECTA,FW_ODONATA,CR,"Insects, other invertebrates (not comprehensive)",True,False,CR,142.20541519411643,27.09121442917237,range_polygon,1,1,6,1,6,200,1.0,1,Extant,1,Resident,10820,self,57.2117288033309,57.2117288033309,57.2117288033309,,FW_ODONATA.shp,IUCN (International Union for Conservation of Nature),2019,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10820,self,Indolestes_boninensis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Indolestes_boninensis,https://www.wikidata.org/entity/Q306165,,180
12598,208808964,2022-09-15T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/12598/208808964,"De Knijf, G., Billqvist, M., van Grunsven, R.H.A., Prunier, F. & Vinko, D. 2023. Macromia splendens. The IUCN Red List of Threatened Species 2023: e.T12598A208808964. Accessed on 29 June 2026.",Macromia splendens,Splendid Cruiser,VU,Decreasing,,2892,712716,species,,[],INSECTA,FW_ODONATA,VU,"Insects, other invertebrates (not comprehensive)",True,False,VU,3.557274742511309,43.79760784134912,range_polygon,1,1,33,1,33,200,1.0,1,Extant,1,Resident,12598,self,117784.97972051582,117784.97972051582,117784.97972051582,,FW_ODONATA.shp,European Red List; IUCN and EC,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,European Red List; IUCN and EC 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,12598,self,Macromia_splendens,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Macromia_splendens,https://www.wikidata.org/entity/Q1305105,https://commons.wikimedia.org/wiki/Special:FilePath/Splendid%20Cruiser.%20Macromia%20splendens%20%284373495704%29.jpg,338
12953,510761,2019-01-10T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/12953/510761,"Polhemus, D.A. 2020. Megalagrion jugorum. The IUCN Red List of Threatened Species 2020: e.T12953A510761. Accessed on 29 June 2026.",Megalagrion jugorum,Maui Upland Damselfly,CR,Unknown,,,0-100,species,,[],INSECTA,FW_ODONATA,CR,"Insects, other invertebrates (not comprehensive)",True,False,CR,-156.43356144332387,20.80132410138949,range_polygon,1,1,2,1,2,200,1.0,4,Possibly Extinct,1,Resident,12953,self,2304.3207830949436,2304.3207830949436,2304.3207830949436,,FW_ODONATA.shp,IUCN SSC Odonata Specialist Group,2019,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN SSC Odonata Specialist Group 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,12953,self,Megalagrion_jugorum,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Megalagrion_jugorum,https://www.wikidata.org/entity/Q671209,,1146
12954,141745781,2019-01-10T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/12954/141745781,"Polhemus, D.A. 2020. Megalagrion leptodemas. The IUCN Red List of Threatened Species 2020: e.T12954A141745781. Accessed on 29 June 2026.",Megalagrion leptodemas,Crimson Hawaiian Damselfly,CR,Decreasing,,20,83,species,,[],INSECTA,FW_ODONATA,CR,"Insects, other invertebrates (not comprehensive)",True,False,CR,-157.97306572555792,21.46071988463554,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,12954,self,1550.135627851698,1550.135627851698,1550.135627851698,,FW_ODONATA.shp,IUCN (International Union for Conservation of Nature),2020,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,12954,self,Megalagrion_leptodemas,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Megalagrion_leptodemas,https://www.wikidata.org/entity/Q1307011,https://commons.wikimedia.org/wiki/Special:FilePath/Crimson%20Hawaiian%20damselfly%20by%20Dan%20Polhemus%20%287981002650%29.jpg,654
12958,510839,2019-01-17T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/12958/510839,"Polhemus, D.A. 2020. Megalagrion oceanicum. The IUCN Red List of Threatened Species 2020: e.T12958A510839. Accessed on 29 June 2026.",Megalagrion oceanicum,Oceanic Hawaiian Damselfly,CR,Decreasing,,40,80,species,,[],INSECTA,FW_ODONATA,CR,"Insects, other invertebrates (not comprehensive)",True,False,CR,-157.97306572555792,21.46071988463554,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,12958,self,1550.135627851698,1550.135627851698,1550.135627851698,,FW_ODONATA.shp,IUCN (International Union for Conservation of Nature),2020,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,12958,self,Megalagrion_oceanicum,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Megalagrion_oceanicum,https://www.wikidata.org/entity/Q1307694,https://commons.wikimedia.org/wiki/Special:FilePath/Male%20Oceanic%20Hawaiian%20damselfly%20by%20Dan%20Polhemus%20%287981008290%29.jpg,200
12959,510946,2019-01-18T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/12959/510946,"Polhemus, D.A. 2020. Megalagrion pacificum. The IUCN Red List of Threatened Species 2020: e.T12959A510946. Accessed on 29 June 2026.",Megalagrion pacificum,Pacific Hawaiian Damselfly,EN,Decreasing,,60,3550,species,,[],INSECTA,FW_ODONATA,EN,"Insects, other invertebrates (not comprehensive)",True,False,EN,-155.7207005162076,19.856815490209115,range_polygon,1,1,3,1,3,200,1.0,1,Extant,1,Resident,12959,self,13095.147206234267,13095.147206234267,13095.147206234267,,FW_ODONATA.shp,IUCN (International Union for Conservation of Nature),2020,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,12959,self,Megalagrion_pacificum,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Megalagrion_pacificum,https://www.wikidata.org/entity/Q1308079,https://commons.wikimedia.org/wiki/Special:FilePath/Endangered%20Pacific%20Hawaiian%20damselfly%20%28Megalagrion%20pacificum%29.jpg,515
12960,511063,2019-01-18T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/12960/511063,"Polhemus, D.A. 2020. Megalagrion xanthomelas. The IUCN Red List of Threatened Species 2020: e.T12960A511063. Accessed on 29 June 2026.",Megalagrion xanthomelas,Orangeblack Hawaiian Damselfly,EN,Unknown,,108,27950,species,,[],INSECTA,FW_ODONATA,EN,"Insects, other invertebrates (not comprehensive)",True,False,EN,-155.44983555167676,19.587374985847784,range_polygon,1,1,5,1,5,200,1.0,1,Extant,1,Resident,12960,self,15013.60826090576,15013.60826090576,15013.60826090576,,FW_ODONATA.shp,IUCN (International Union for Conservation of Nature),2020,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,12960,self,Megalagrion_xanthomelas,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Megalagrion_xanthomelas,https://www.wikidata.org/entity/Q1308122,https://commons.wikimedia.org/wiki/Special:FilePath/Megalagrion%20xanthomelas%20%284734446328%29.jpg,396
12961,511184,2019-01-17T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/12961/511184,"Polhemus, D.A. 2020. Megalagrion oahuense. The IUCN Red List of Threatened Species 2020: e.T12961A511184. Accessed on 29 June 2026.",Megalagrion oahuense,Oahu Damselfly,VU,Unknown,,48,172,species,,[],INSECTA,FW_ODONATA,VU,"Insects, other invertebrates (not comprehensive)",True,False,VU,-157.97306572555792,21.46071988463554,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,12961,self,1550.135627851698,1550.135627851698,1550.135627851698,,FW_ODONATA.shp,IUCN (International Union for Conservation of Nature),2020,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,12961,self,Megalagrion_oahuense,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Megalagrion_oahuense,https://www.wikidata.org/entity/Q1305448,,300
13891,4362234,2011-01-19T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/13891/4362234,"Wilson, K.D.P. & Reels, G. 2011. Mortonagrion hirosei. The IUCN Red List of Threatened Species 2011: e.T13891A4362234. Accessed on 29 June 2026.",Mortonagrion hirosei,Four-spot Midget,NT,Unknown,,,,species,,[],INSECTA,FW_ODONATA,NT,"Insects, other invertebrates (not comprehensive)",True,False,NT,114.8252069123328,22.662836916682032,range_polygon,1,2,88,2,87,200,0.6196306504134426,2,Probably Extant,2,Breeding,13891,self,8843.117925735804,5479.466912006449,5479.466912006449,,FW_ODONATA.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,13891,self,Mortonagrion_hirosei,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Mortonagrion_hirosei,https://www.wikidata.org/entity/Q1305083,https://commons.wikimedia.org/wiki/Special:FilePath/Mortonagrion%20hirosei.jpg,255
13891,4362234,2011-01-19T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/13891/4362234,"Wilson, K.D.P. & Reels, G. 2011. Mortonagrion hirosei. The IUCN Red List of Threatened Species 2011: e.T13891A4362234. Accessed on 29 June 2026.",Mortonagrion hirosei,Four-spot Midget,NT,Unknown,,,,species,,[],INSECTA,FW_ODONATA,NT,"Insects, other invertebrates (not comprehensive)",True,False,NT,140.15114202639555,36.71801654253183,range_polygon,2,2,88,2,1,200,0.3803693495865575,2,Probably Extant,2,Breeding,13891,self,8843.117925735804,3363.651013729355,3363.651013729355,,FW_ODONATA.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,13891,self,Mortonagrion_hirosei,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Mortonagrion_hirosei,https://www.wikidata.org/entity/Q1305083,https://commons.wikimedia.org/wiki/Special:FilePath/Mortonagrion%20hirosei.jpg,255
