taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,spatial_lookup_taxonid,spatial_lookup_source,iucn_has_ranges,iucn_has_points,category_iucn
59772,177146133,2006-12-09T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/59772/177146133,"von Ellenrieder, N. 2020. Sciotropis lattkei (amended version of 2009 assessment). The IUCN Red List of Threatened Species 2020: e.T59772A177146133. Accessed on 29 June 2026.",Sciotropis lattkei,Paria Wood Elf,EN,Unknown,,,100,species,,[],INSECTA,FW_ODONATA,EN,"Insects, other invertebrates (not comprehensive)",59772,self,True,False,EN
59773,170687673,2020-08-02T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/59773/170687673,"Bedjanič, M., Dow, R.A. & Sumanapala, A.P. 2021. Sinhalestes orientalis. The IUCN Red List of Threatened Species 2021: e.T59773A170687673. Accessed on 29 June 2026.",Sinhalestes orientalis,Emerald Sri Lanka Spreadwing,EN,Decreasing,,32-500,21-4103,species,,[],INSECTA,FW_ODONATA,EN,"Insects, other invertebrates (not comprehensive)",59773,self,True,True,EN
59774,254416983,2022-09-06T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/59774/254416983,"De Knijf, G., Billqvist, M., van Grunsven, R.H.A., Prunier, F. & Vinko, D. 2023. Somatochlora borisi (errata version published in 2024). The IUCN Red List of Threatened Species 2023: e.T59774A254416983. Accessed on 29 June 2026.",Somatochlora borisi,Bulgarian Emerald,VU,Unknown,9000,152,24530,species,,[],INSECTA,FW_ODONATA,VU,"Insects, other invertebrates (not comprehensive)",59774,self,True,False,VU
59775,12017582,2007-02-28T00:00:00.000+00:00,2009,https://www.iucnredlist.org/species/59775/12017582,"von Ellenrieder, N. 2009. Stenocora percornuta. The IUCN Red List of Threatened Species 2009: e.T59775A12017582. Accessed on 29 June 2026.",Stenocora percornuta,Horned Bannerwing,NT,Unknown,,,49900,species,,[],INSECTA,FW_ODONATA,NT,"Insects, other invertebrates (not comprehensive)",59775,self,True,False,NT
59778,170687951,2020-08-01T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/59778/170687951,"Bedjanič, M., Dow, R.A. & Sumanapala, A.P. 2021. Tetrathemis yerburii. The IUCN Red List of Threatened Species 2021: e.T59778A170687951. Accessed on 29 June 2026.",Tetrathemis yerburii,Yerbury’s Elf,VU,Decreasing,,500-2000,"15477-21499,15477-20000",species,,[],INSECTA,FW_ODONATA,VU,"Insects, other invertebrates (not comprehensive)",59778,self,True,True,VU
59804,75335583,2016-06-08T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/59804/75335583,"Clausnitzer, V. 2016. Agriocnemis palaeforma. The IUCN Red List of Threatened Species 2016: e.T59804A75335583. Accessed on 29 June 2026.",Agriocnemis palaeforma,Papyrus Wisp,VU,Unknown,,200,,species,,[],INSECTA,FW_ODONATA,VU,"Insects, other invertebrates (not comprehensive)",59804,self,True,True,VU
59836,12084445,2006-02-28T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/59836/12084445,"Clausnitzer, V. 2010. Allocnemis abbotti. The IUCN Red List of Threatened Species 2010: e.T59836A12084445. Accessed on 29 June 2026.",Allocnemis abbotti,,NT,Unknown,,,,species,,[],INSECTA,FW_ODONATA,NT,"Insects, other invertebrates (not comprehensive)",59836,self,True,False,NT
59840,12086386,2006-02-28T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/59840/12086386,"Clausnitzer, V. 2010. Allocnemis montana. The IUCN Red List of Threatened Species 2010: e.T59840A12086386. Accessed on 29 June 2026.",Allocnemis montana,,EN,Unknown,,,,species,,[],INSECTA,FW_ODONATA,EN,"Insects, other invertebrates (not comprehensive)",59840,self,True,False,EN
59848,75125869,2015-12-02T00:00:00.000+00:00,2016,https://www.iucnredlist.org/species/59848/75125869,"Clausnitzer, V. 2016. Stenocypha jacksoni. The IUCN Red List of Threatened Species 2016: e.T59848A75125869. Accessed on 29 June 2026.",Stenocypha jacksoni,Yellow-sided Jewel,NT,Unknown,,,20000,species,,[],INSECTA,FW_ODONATA,NT,"Insects, other invertebrates (not comprehensive)",59848,self,True,True,NT
59849,75128848,2015-04-07T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/59849/75128848,"Clausnitzer, V. 2016. Stenocypha molindica. The IUCN Red List of Threatened Species 2016: e.T59849A75128848. Accessed on 29 June 2026.",Stenocypha molindica,Bow-faced Jewel,NT,Unknown,,0-3500,0-5000,species,,[],INSECTA,FW_ODONATA,NT,"Insects, other invertebrates (not comprehensive)",59849,self,True,True,NT
