taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit
22716010,224542415,2022-12-02T00:00:00.000+00:00,2023,https://www.iucnredlist.org/species/22716010/224542415,BirdLife International 2023. Ptilocichla leucogrammica. The IUCN Red List of Threatened Species 2023: e.T22716010A224542415. Accessed on 24 June 2026.,Ptilocichla leucogrammica,Bornean Wren-babbler,VU,Decreasing,75000-150000,,900000,species,,[],AVES,BIRDS,,Birds,True,False,VU,113.60941098051762,1.600006101716169,range_polygon,1,1,28,1,28,200,1.0,1,Extant,1,Resident,22716010,self,325977.8614828049,325977.8614828049,325977.8614828049,,BOTW_2025.gpkg,BirdLife International and Handbook of the Birds of the World,2022,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,BirdLife International and Handbook of the Birds of the World 2022. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
22716018,242758783,2024-01-04T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/22716018/242758783,BirdLife International 2024. Ptilocichla falcata. The IUCN Red List of Threatened Species 2024: e.T22716018A242758783. Accessed on 24 June 2026.,Ptilocichla falcata,Falcated Wren-babbler,VU,Decreasing,"5000-40000, 10000-30000",,17300,species,,[],AVES,BIRDS,,Birds,True,False,VU,119.51055386439681,10.555736516589834,range_polygon,1,1,7,1,7,200,1.0,1,Extant,1,Resident,22716018,self,4347.827281901269,4347.827281901269,4347.827281901269,,BOTW_2025.gpkg,BirdLife International and Handbook of the Birds of the World,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,BirdLife International and Handbook of the Birds of the World 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
22716026,221353734,2022-09-21T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/22716026/221353734,BirdLife International 2023. Kenopia striata. The IUCN Red List of Threatened Species 2023: e.T22716026A221353734. Accessed on 24 June 2026.,Kenopia striata,Striped Wren-babbler,NT,Decreasing,,,2710000,species,,[],AVES,BIRDS,,Birds,True,False,NT,112.9860795217268,1.5977172832187079,range_polygon,1,2,51,2,29,200,0.6229360907476965,1,Extant,1,Resident,22716026,self,631541.2939402153,393409.8647928596,393409.8647928596,,BOTW_2025.gpkg,BirdLife International and Handbook of the Birds of the World,2022,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,BirdLife International and Handbook of the Birds of the World 2022. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
22716026,221353734,2022-09-21T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/22716026/221353734,BirdLife International 2023. Kenopia striata. The IUCN Red List of Threatened Species 2023: e.T22716026A221353734. Accessed on 24 June 2026.,Kenopia striata,Striped Wren-babbler,NT,Decreasing,,,2710000,species,,[],AVES,BIRDS,,Birds,True,False,NT,101.66446565797771,3.554710903081425,range_polygon,2,2,51,2,22,200,0.37706390925230354,1,Extant,1,Resident,22716026,self,631541.2939402153,238131.42914735567,238131.42914735567,,BOTW_2025.gpkg,BirdLife International and Handbook of the Birds of the World,2022,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,BirdLife International and Handbook of the Birds of the World 2022. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
22716030,260307765,2024-10-30T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/22716030/260307765,BirdLife International 2025. Turdinus macrodactylus. The IUCN Red List of Threatened Species 2025: e.T22716030A260307765. Accessed on 24 June 2026.,Turdinus macrodactylus,Large Wren-babbler,NT,Decreasing,,,1470000,species,,[],AVES,BIRDS,,Birds,True,False,NT,103.52402106561377,-0.44650682344753995,range_polygon,1,1,686,1,686,200,1.0,1,Extant,1,Resident,22716030,self,546733.3689267976,546733.3689267976,546733.3689267976,,BOTW_2025.gpkg,BirdLife International and Handbook of the Birds of the World,2016,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,BirdLife International and Handbook of the Birds of the World 2016. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
22716048,132110186,2018-08-09T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/22716048/132110186,BirdLife International 2018. Turdinus atrigularis. The IUCN Red List of Threatened Species 2018: e.T22716048A132110186. Accessed on 24 June 2026.,Turdinus atrigularis,Black-throated Wren-babbler,NT,Decreasing,,,257000,species,,[],AVES,BIRDS,,Birds,True,False,NT,115.91016285812881,4.138407490406551,range_polygon,1,1,2,2,1,200,0.9765777017050429,1,Extant,1,Resident,22716048,self,77245.5333624042,75436.2654380369,75436.2654380369,,BOTW_2025.gpkg,BirdLife International and Handbook of the Birds of the World,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,BirdLife International and Handbook of the Birds of the World 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
22716118,224109535,2023-03-08T00:00:00.000+00:00,2023,https://www.iucnredlist.org/species/22716118/224109535,BirdLife International 2023. Spelaeornis badeigularis. The IUCN Red List of Threatened Species 2023: e.T22716118A224109535. Accessed on 24 June 2026.,Spelaeornis badeigularis,Rusty-throated Wren-babbler,NT,Decreasing,20000-49999,,8600,species,,[],AVES,BIRDS,,Birds,True,False,NT,95.67384108373373,28.77088307301701,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,22716118,self,3798.3833487091206,3798.3833487091206,3798.3833487091206,,BOTW_2025.gpkg,BirdLife International and Handbook of the Birds of the World (2020),2022,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,BirdLife International and Handbook of the Birds of the World (2020) 2022. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
22716137,177633124,2020-11-15T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/22716137/177633124,BirdLife International 2022. Spelaeornis longicaudatus. The IUCN Red List of Threatened Species 2022: e.T22716137A177633124. Accessed on 24 June 2026.,Spelaeornis longicaudatus,Tawny-breasted Wren-babbler,NT,Decreasing,2500-9999,,6700,species,,[],AVES,BIRDS,,Birds,True,False,NT,91.77023872715813,25.486514968679735,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,22716137,self,6161.133800368339,6161.133800368339,6161.133800368339,,BOTW_2025.gpkg,BirdLife International and Handbook of the Birds of the World,2019,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,BirdLife International and Handbook of the Birds of the World 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
22716153,275707048,2025-02-18T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/22716153/275707048,BirdLife International 2025. Neomixis viridis. The IUCN Red List of Threatened Species 2025: e.T22716153A275707048. Accessed on 24 June 2026.,Neomixis viridis,Green Jery,NT,Decreasing,,,436000,species,,[],AVES,BIRDS,,Birds,True,False,NT,48.39718197371538,-18.705220602004914,range_polygon,1,1,10,1,10,200,1.0,1,Extant,1,Resident,22716153,self,173500.03245799316,173500.03245799316,173500.03245799316,,BOTW_2025.gpkg,BirdLife International and Handbook of the Birds of the World,2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,BirdLife International and Handbook of the Birds of the World 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
22716161,192726722,2020-12-14T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/22716161/192726722,BirdLife International 2021. Hartertula flavoviridis. The IUCN Red List of Threatened Species 2021: e.T22716161A192726722. Accessed on 24 June 2026.,Hartertula flavoviridis,Wedge-tailed Tetraka,NT,Decreasing,,,223000,species,,[],AVES,BIRDS,,Birds,True,False,NT,48.16747111483332,-18.964996323413295,range_polygon,1,1,6,1,6,200,1.0,1,Extant,1,Resident,22716161,self,66784.36118499048,66784.36118499048,66784.36118499048,,BOTW_2025.gpkg,BirdLife International and Handbook of the Birds of the World,2020,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,BirdLife International and Handbook of the Birds of the World 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
