taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,spatial_lookup_taxonid,spatial_lookup_source,iucn_has_ranges,iucn_has_points,category_iucn
135518,137244846,2023-11-10T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135518/137244846,"Ford, M. 2024. Coregonus pennantii. The IUCN Red List of Threatened Species 2024: e.T135518A137244846. Accessed on 24 June 2026.",Coregonus pennantii,Welsh Whitefish,EN,Unknown,,8,27,species,,[],ACTINOPTERYGII,SALMONIDS,EN,Fishes (not comprehensive),135518,self,True,False,EN
135539,137333942,2023-10-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/135539/137333942,"Ford, M. 2024. Salvelinus profundus. The IUCN Red List of Threatened Species 2024: e.T135539A137333942. Accessed on 24 June 2026.",Salvelinus profundus,Constance Deepwater Charr,EN,Unknown,,,536,species,,[],ACTINOPTERYGII,SALMONIDS,EN,Fishes (not comprehensive),135539,self,True,False,EN
135554,137245788,2023-11-02T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135554/137245788,"Ford, M. 2024. Coregonus atterensis. The IUCN Red List of Threatened Species 2024: e.T135554A137245788. Accessed on 24 June 2026.",Coregonus atterensis,Atter Whitefish,CR,Unknown,,48,66,species,,[],ACTINOPTERYGII,SALMONIDS,CR,Fishes (not comprehensive),135554,self,True,False,CR
135557,137246047,2023-11-02T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135557/137246047,"Ford, M. 2024. Coregonus fatioi. The IUCN Red List of Threatened Species 2024: e.T135557A137246047. Accessed on 24 June 2026.",Coregonus fatioi,Fatio's Whitefish,VU,Unknown,,78,230,species,,[],ACTINOPTERYGII,SALMONIDS,VU,Fishes (not comprehensive),135557,self,True,False,VU
135563,137246295,2023-11-23T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135563/137246295,"Ford, M. 2024. Coregonus palaea. The IUCN Red List of Threatened Species 2024: e.T135563A137246295. Accessed on 24 June 2026.",Coregonus palaea,Three Lakes Whitefish,EN,Decreasing,,256,356,species,,[],ACTINOPTERYGII,SALMONIDS,EN,Fishes (not comprehensive),135563,self,True,False,EN
135566,137246424,2023-10-06T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/135566/137246424,"Ford, M. 2024. Coregonus clupeoides. The IUCN Red List of Threatened Species 2024: e.T135566A137246424. Accessed on 24 June 2026.",Coregonus clupeoides,Powan,VU,Unknown,,100,1685,species,,[],ACTINOPTERYGII,SALMONIDS,VU,Fishes (not comprehensive),135566,self,True,False,VU
135592,137334931,2024-04-09T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/135592/137334931,"Ford, M. 2024. Salmo stomachicus. The IUCN Red List of Threatened Species 2024: e.T135592A137334931. Accessed on 24 June 2026.",Salmo stomachicus,Melvin Gillaroo,VU,Unknown,,24,32,species,,[],ACTINOPTERYGII,SALMONIDS,VU,Fishes (not comprehensive),135592,self,True,False,VU
135599,137247409,2023-11-05T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135599/137247409,"Ford, M. 2024. Coregonus candidus. The IUCN Red List of Threatened Species 2024: e.T135599A137247409. Accessed on 24 June 2026.",Coregonus candidus,Neuchâtel Whitefish,EN,Decreasing,,220,250,species,,[],ACTINOPTERYGII,SALMONIDS,EN,Fishes (not comprehensive),135599,self,True,False,EN
135616,137247724,2023-11-22T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135616/137247724,"Ford, M. 2024. Coregonus nobilis. The IUCN Red List of Threatened Species 2024: e.T135616A137247724. Accessed on 24 June 2026.",Coregonus nobilis,Noble Whitefish,VU,Unknown,,112,285,species,,[],ACTINOPTERYGII,SALMONIDS,VU,Fishes (not comprehensive),135616,self,True,False,VU
135623,137335189,2024-03-19T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135623/137335189,"Ford, M. 2024. Salmo fibreni. The IUCN Red List of Threatened Species 2024: e.T135623A137335189. Accessed on 24 June 2026.",Salmo fibreni,Fibreno Trout,CR,Unknown,,4,168,species,,[],ACTINOPTERYGII,SALMONIDS,CR,Fishes (not comprehensive),135623,self,True,False,CR
135628,137248256,2023-11-07T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135628/137248256,"Ford, M. 2024. Coregonus heglingus. The IUCN Red List of Threatened Species 2024: e.T135628A137248256. Accessed on 24 June 2026.",Coregonus heglingus,Dwarf Limmat Whitefish,VU,Unknown,,112,464,species,,[],ACTINOPTERYGII,SALMONIDS,VU,Fishes (not comprehensive),135628,self,True,False,VU
135632,137248384,2023-11-23T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135632/137248384,"Ford, M. 2024. Coregonus alpinus. The IUCN Red List of Threatened Species 2024: e.T135632A137248384. Accessed on 24 June 2026.",Coregonus alpinus,Alpine Whitefish,VU,Unknown,,78,230,species,,[],ACTINOPTERYGII,SALMONIDS,VU,Fishes (not comprehensive),135632,self,True,False,VU
135633,137248502,2023-06-06T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/135633/137248502,"Ford, M. 2024. Coregonus danneri. The IUCN Red List of Threatened Species 2024: e.T135633A137248502. Accessed on 24 June 2026.",Coregonus danneri,Traun Whitefish,CR,Decreasing,,24,33,species,,[],ACTINOPTERYGII,SALMONIDS,CR,Fishes (not comprehensive),135633,self,True,False,CR
135640,137248634,2023-11-12T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135640/137248634,"Ford, M. 2024. Coregonus vandesius. The IUCN Red List of Threatened Species 2024: e.T135640A137248634. Accessed on 24 June 2026.",Coregonus vandesius,Vendace,EN,Unknown,,28,2965,species,,[],ACTINOPTERYGII,SALMONIDS,EN,Fishes (not comprehensive),135640,self,True,False,EN
135642,137248780,2023-11-04T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135642/137248780,"Ford, M. 2024. Coregonus wartmanni. The IUCN Red List of Threatened Species 2024: e.T135642A137248780. Accessed on 24 June 2026.",Coregonus wartmanni,Blaufelchen,EN,Decreasing,,536,1137,species,,[],ACTINOPTERYGII,SALMONIDS,EN,Fishes (not comprehensive),135642,self,True,False,EN
135643,4169176,2008-01-01T00:00:00.000+00:00,2008,https://www.iucnredlist.org/species/135643/4169176,"Freyhof, J. & Kottelat, M. 2008. Salmo ezenami. The IUCN Red List of Threatened Species 2008: e.T135643A4169176. Accessed on 24 June 2026.",Salmo ezenami,Kezenoi-am Trout,CR,Unknown,,,,species,,[],ACTINOPTERYGII,SALMONIDS,CR,Fishes (not comprehensive),135643,self,True,False,CR
135653,137335883,2024-04-09T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/135653/137335883,"Ford, M. 2024. Salmo nigripinnis. The IUCN Red List of Threatened Species 2024: e.T135653A137335883. Accessed on 24 June 2026.",Salmo nigripinnis,Sonaghen,VU,Unknown,,24,32,species,,[],ACTINOPTERYGII,SALMONIDS,VU,Fishes (not comprehensive),135653,self,True,False,VU
135663,137248918,2023-11-09T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135663/137248918,"Ford, M. 2024. Coregonus macrophthalmus. The IUCN Red List of Threatened Species 2024: e.T135663A137248918. Accessed on 24 June 2026.",Coregonus macrophthalmus,Gangfisch,EN,Decreasing,,536,1137,species,,[],ACTINOPTERYGII,SALMONIDS,EN,Fishes (not comprehensive),135663,self,True,False,EN
135686,137249310,2023-06-12T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/135686/137249310,"Ford, M. 2024. Coregonus lucinensis. The IUCN Red List of Threatened Species 2024: e.T135686A137249310. Accessed on 24 June 2026.",Coregonus lucinensis,Breiter Luzin Cisco,CR,Unknown,,,16,species,,[],ACTINOPTERYGII,SALMONIDS,CR,Fishes (not comprehensive),135686,self,True,False,CR
135688,146129514,2023-11-07T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135688/146129514,"Ford, M. 2024. Coregonus fontanae. The IUCN Red List of Threatened Species 2024: e.T135688A146129514. Accessed on 24 June 2026.",Coregonus fontanae,Stechlin Cisco,CR,Decreasing,,,7,species,,[],ACTINOPTERYGII,SALMONIDS,CR,Fishes (not comprehensive),135688,self,True,False,CR
135692,137336500,2024-03-20T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135692/137336500,"Ford, M. 2024. Salmo taleri. The IUCN Red List of Threatened Species 2024: e.T135692A137336500. Accessed on 24 June 2026.",Salmo taleri,Nikšić Trout,EN,Unknown,,,642,species,,[],ACTINOPTERYGII,SALMONIDS,EN,Fishes (not comprehensive),135692,self,True,False,EN
