taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit,wiki_lookup_taxonid,wiki_lookup_source,wiki_title,wiki_language,wiki_project,wiki_url,wikidata_url,wikidata_image_url,popularity
183393,8105636,2007-05-25T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183393/8105636,"Hastings, P., Dominici-Arosemena, A. 2010. Gillellus chathamensis. The IUCN Red List of Threatened Species 2010: e.T183393A8105636. Accessed on 29 June 2026.",Gillellus chathamensis,Cocos Stargazer,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-87.52637647503246,5.539995665015557,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183393,self,33285.92108205729,33285.92108205729,33285.92108205729,,MARINEFISH_PART2.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183393,self,Gillellus_chathamensis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Gillellus_chathamensis,https://www.wikidata.org/entity/Q2949145,,114
183422,8110954,2007-05-25T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183422/8110954,"Collette, B., Rojas, P., McCosker, J. 2010. Prionotus teaguei. The IUCN Red List of Threatened Species 2010: e.T183422A8110954. Accessed on 29 June 2026.",Prionotus teaguei,Long-ray searobin,VU,Unknown,,,"20,000",species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-82.12266434360043,7.380800808753926,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183422,self,72161.14558581039,72161.14558581039,72161.14558581039,,MARINEFISH_PART5.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183422,self,蒂氏鋸魴鮄,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E8%92%82%E6%B0%8F%E9%8B%B8%E9%AD%B4%E9%AE%84,https://www.wikidata.org/entity/Q2295732,,75
183427,8111778,2007-05-27T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183427/8111778,"Hastings, P., Dominici-Arosemena, A., Bessudo, S. 2010. Lepidonectes bimaculatus. The IUCN Red List of Threatened Species 2010: e.T183427A8111778. Accessed on 29 June 2026.",Lepidonectes bimaculatus,Twinspot Triplefin,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-82.05726281943811,3.982179179626061,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183427,self,32412.44637028517,32412.44637028517,32412.44637028517,,MARINEFISH_PART1.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183427,self,Twinspot_triplefin,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Twinspot_triplefin,https://www.wikidata.org/entity/Q2469162,,101
183457,8116697,2007-05-25T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183457/8116697,"Findley, L., Collette, B., Espinosa, H. 2010. Colpichthys hubbsi. The IUCN Red List of Threatened Species 2010: e.T183457A8116697. Accessed on 29 June 2026.",Colpichthys hubbsi,,EN,Unknown,,,5000,species,,[],ACTINOPTERYGII,MARINEFISH,EN,Fishes (not comprehensive),True,False,EN,-114.49304764845108,31.24463708771167,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183457,self,7066.8313505092365,7066.8313505092365,7066.8313505092365,,MARINEFISH_PART7.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183457,self,赫氏胸漢魚,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E8%B5%AB%E6%B0%8F%E8%83%B8%E6%BC%A2%E9%AD%9A,https://www.wikidata.org/entity/Q2281845,,119
183493,8122940,2007-05-25T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183493/8122940,"Hastings, P., Dominici-Arosemena, A. 2010. Tomicodon bidens. The IUCN Red List of Threatened Species 2010: e.T183493A8122940. Accessed on 29 June 2026.",Tomicodon bidens,Bifid clingfish,VU,Unknown,,,"20,000",species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-79.16827665878284,7.660149790981887,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,183493,self,81439.71090408789,81439.71090408789,81439.71090408789,,MARINEFISH_PART8.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183493,self,雙牙割齒喉盤魚,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E9%9B%99%E7%89%99%E5%89%B2%E9%BD%92%E5%96%89%E7%9B%A4%E9%AD%9A,https://www.wikidata.org/entity/Q3144557,,116
183513,8126101,2007-05-25T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183513/8126101,"Hastings, P., McCosker, J. 2010. Paraclinus fehlmanni. The IUCN Red List of Threatened Species 2010: e.T183513A8126101. Accessed on 29 June 2026.",Paraclinus fehlmanni,,VU,Unknown,,50,20000,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-81.13581478918898,-2.5150366898380647,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183513,self,49987.712225113624,49987.712225113624,49987.712225113624,,MARINEFISH_PART1.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183513,self,Paraclinus_fehlmanni,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Paraclinus_fehlmanni,https://www.wikidata.org/entity/Q2134882,,120
183525,8128490,2007-05-25T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183525/8128490,"Bessudo, S., Dominici-Arosemena, A., espinosa, H. & Hastings, P.A. 2010. Acanthemblemaria mangognatha. The IUCN Red List of Threatened Species 2010: e.T183525A8128490. Accessed on 29 June 2026.",Acanthemblemaria mangognatha,Revillagigedo Barnacle Blenny,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-110.88511621427904,19.05126781690243,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,183525,self,78689.41360170282,78689.41360170282,78689.41360170282,,MARINEFISH_PART4.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183525,self,Acanthemblemaria_mangognatha,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Acanthemblemaria_mangognatha,https://www.wikidata.org/entity/Q2617956,https://commons.wikimedia.org/wiki/Special:FilePath/Acanthemblemaria%20mangognatha%204.jpg,113
183533,8130056,2007-05-22T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183533/8130056,"Collette, B., Acero, A., Betancur, R. 2010. Batrachoides boulengeri. The IUCN Red List of Threatened Species 2010: e.T183533A8130056. Accessed on 29 June 2026.",Batrachoides boulengeri,Boulenger's Toadfish,VU,Unknown,,,"20,000",species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-86.22231883713025,10.014838199498184,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183533,self,216604.6290553495,216604.6290553495,216604.6290553495,,MARINEFISH_PART3.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183533,self,Batrachoides_boulengeri,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Batrachoides_boulengeri,https://www.wikidata.org/entity/Q2633318,https://commons.wikimedia.org/wiki/Special:FilePath/FMIB%2050669%20Batrachoides%20boulengeri%20Gilbert%20%26%20Starks%20Type%20specimen%3B%20Panama.jpeg,67
183535,8130400,2007-05-25T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183535/8130400,"Dominici-Arosemena, A., Espinosa, H., Hastings, P. 2010. Mccoskerichthys sandae. The IUCN Red List of Threatened Species 2010: e.T183535A8130400. Accessed on 29 June 2026.",Mccoskerichthys sandae,Tufted Blenny,NT,Unknown,,"2,000",,species,,[],ACTINOPTERYGII,MARINEFISH,NT,Fishes (not comprehensive),True,False,NT,-82.7833223095299,7.791447970519147,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183535,self,90647.65344541764,90647.65344541764,90647.65344541764,,MARINEFISH_PART5.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183535,self,Mccoskerichthys_sandae,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Mccoskerichthys_sandae,https://www.wikidata.org/entity/Q4358307,,205
183567,8136178,2007-05-27T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183567/8136178,"Allen, G., Robertson, R., Zapata, F. 2010. Stegastes redemptus. The IUCN Red List of Threatened Species 2010: e.T183567A8136178. Accessed on 29 June 2026.",Stegastes redemptus,Clarion damselfish,VU,Unknown,,2000,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-111.20023430598536,23.446593355028664,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,183567,self,85503.7005184667,85503.7005184667,85503.7005184667,,MARINEFISH_PART3.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183567,self,Stegastes_redemptus,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Stegastes_redemptus,https://www.wikidata.org/entity/Q2191804,https://commons.wikimedia.org/wiki/Special:FilePath/Stegastes%20redemptus.jpg,186
183583,8139402,2007-05-25T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183583/8139402,"Bessudo, S., Dominici-Arosemena, A., espinosa, H. & Hastings, P.A. 2010. Acanthemblemaria atrata. The IUCN Red List of Threatened Species 2010: e.T183583A8139402. Accessed on 29 June 2026.",Acanthemblemaria atrata,Cocos Barnacle Blenny,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-87.52637647503246,5.539995665015557,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183583,self,33285.92107188844,33285.92107188844,33285.92107188844,,MARINEFISH_PART9.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183583,self,Acanthemblemaria_atrata,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Acanthemblemaria_atrata,https://www.wikidata.org/entity/Q2185772,https://commons.wikimedia.org/wiki/Special:FilePath/Acanthemblemaria%20atrata.jpg,196
183612,8144526,2007-05-27T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183612/8144526,"Hastings, P., Dominici-Arosemena, A., Bessudo, S. 2010. Axoclinus rubinoffi. The IUCN Red List of Threatened Species 2010: e.T183612A8144526. Accessed on 29 June 2026.",Axoclinus rubinoffi,Rubinoff's Triplefin,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-82.05726281943811,3.982179179626061,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183612,self,32412.44637028517,32412.44637028517,32412.44637028517,,MARINEFISH_PART3.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183612,self,Axoclinus_rubinoffi,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Axoclinus_rubinoffi,https://www.wikidata.org/entity/Q2222930,,97
183621,8146180,2008-05-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183621/8146180,"Smith-Vaniz, B, Robertson, R., Dominici-Arosemena, A., Molina, H., Salas, E., Guzman-Mora, A.G. 2010. Rypticus courtenayi. The IUCN Red List of Threatened Species 2010: e.T183621A8146180. Accessed on 29 June 2026.",Rypticus courtenayi,Socorran Soapfish,VU,Unknown,,25,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-112.0581061248355,19.000735359150696,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183621,self,31234.307239393136,31234.307239393136,31234.307239393136,,MARINEFISH_PART3.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183621,self,考氏皂鱸,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E8%80%83%E6%B0%8F%E7%9A%82%E9%B1%B8,https://www.wikidata.org/entity/Q2617731,,187
183647,8151020,2008-04-29T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183647/8151020,"Nielsen, J.G., Munroe, T., Tyler, J., Robertson, R. 2010. Ogilbia cocoensis. The IUCN Red List of Threatened Species 2010: e.T183647A8151020. Accessed on 29 June 2026.",Ogilbia cocoensis,Cocos Brotula,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-87.52637643559808,5.539995664515553,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183647,self,33285.91346410534,33285.91346410534,33285.91346410534,,MARINEFISH_PART6.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183647,self,科科群島胎鬚䲁,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E7%A7%91%E7%A7%91%E7%BE%A4%E5%B3%B6%E8%83%8E%E9%AC%9A%E4%B2%81,https://www.wikidata.org/entity/Q2609823,,7
183659,8153285,2007-05-21T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183659/8153285,"Bearez, P., Merlen, G., Rivera, F. 2010. Cratinus agassizii. The IUCN Red List of Threatened Species 2010: e.T183659A8153285. Accessed on 29 June 2026.",Cratinus agassizii,Graery threadfin seabass,NT,Unknown,,<5000,,species,,[],ACTINOPTERYGII,MARINEFISH,NT,Fishes (not comprehensive),True,False,NT,-81.5409030253667,-5.3851394676716975,range_polygon,1,1,4,2,1,200,0.827534470567965,1,Extant,1,Resident,183659,self,169982.1192115051,140666.0630277136,140666.0630277136,,MARINEFISH_PART9.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183659,self,Grey_threadfin_sea-bass,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Grey_threadfin_sea-bass,https://www.wikidata.org/entity/Q2332455,,206
183694,8159991,2007-05-25T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183694/8159991,"Hastings, P., Dominici-Arosemena, A. 2010. Platygillellus bussingi. The IUCN Red List of Threatened Species 2010: e.T183694A8159991. Accessed on 29 June 2026.",Platygillellus bussingi,Bussing's Stargazer,NT,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,NT,Fishes (not comprehensive),True,False,NT,-82.61521843819631,8.207424459471447,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183694,self,151885.24498152218,151885.24498152218,151885.24498152218,,MARINEFISH_PART1.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183694,self,Platygillellus_bussingi,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Platygillellus_bussingi,https://www.wikidata.org/entity/Q2303831,,124
183705,8161529,2007-05-25T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183705/8161529,"Hastings, P., Dominici-Arosemena, A. 2010. Platygillellus altivelis. The IUCN Red List of Threatened Species 2010: e.T183705A8161529. Accessed on 29 June 2026.",Platygillellus altivelis,Sailfin Stargazer,NT,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,NT,Fishes (not comprehensive),True,False,NT,-83.88941809519456,8.479179918534287,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183705,self,104851.7939731149,104851.7939731149,104851.7939731149,,MARINEFISH_PART3.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183705,self,Platygillellus_altivelis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Platygillellus_altivelis,https://www.wikidata.org/entity/Q2691650,,107
183749,8169690,2007-05-24T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183749/8169690,"Robertson, R., Allen, G. 2010. Myripristis gildi. The IUCN Red List of Threatened Species 2010: e.T183749A8169690. Accessed on 29 June 2026.",Myripristis gildi,Cardinal soldierfish,VU,Unknown,,5,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-109.21646779463042,10.29851025781914,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183749,self,32328.513895697604,32328.513895697604,32328.513895697604,,MARINEFISH_PART6.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183749,self,Myripristis_gildi,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Myripristis_gildi,https://www.wikidata.org/entity/Q2512817,https://commons.wikimedia.org/wiki/Special:FilePath/Myripristis%20gildi%20-%20Image%20from%20page%2018%20of%20%22California%20fish%20and%20game%22.jpg,183
183769,217448475,2022-09-16T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/183769/217448475,"Ramírez, J., Moity, N., Rivera, F.E., Brandt, M., Andrade, S., Bensted-Smith, W., Domínguez, O., Espinoza, E., Grove, J.S., Keith, I., Suárez, J., Tapia, I. & Tirado-Sánchez, N. 2023. Paralabrax albomaculatus. The IUCN Red List of Threatened Species 2023: e.T183769A217448475. Accessed on 29 June 2026.",Paralabrax albomaculatus,Camotillo,EN,Decreasing,,500-2000,57867,species,,[],ACTINOPTERYGII,MARINEFISH,EN,Fishes (not comprehensive),True,False,EN,-90.7473544092877,-0.0751073544937678,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183769,self,169283.67553193902,169283.67553193902,169283.67553193902,,MARINEFISH_PART1.shp,IUCN Marine Biodiversity Unit,2022,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2022. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183769,self,白斑副鱸,zh,zh.wikipedia.org,https://zh.wikipedia.org/wiki/%E7%99%BD%E6%96%91%E5%89%AF%E9%B1%B8,https://www.wikidata.org/entity/Q2243465,,218
183774,8174674,2008-05-27T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183774/8174674,"Robertson, R., Allen, G., Lea, B. 2010. Azurina hirundo. The IUCN Red List of Threatened Species 2010: e.T183774A8174674. Accessed on 29 June 2026.",Azurina hirundo,Swallow damsel,NT,Unknown,,2000,,species,,[],ACTINOPTERYGII,MARINEFISH,NT,Fishes (not comprehensive),True,False,NT,-118.9057869378395,33.156574238686815,range_polygon,1,1,5,1,5,200,1.0,1,Extant,1,Resident,183774,self,187975.9251192453,187975.9251192453,187975.9251192453,,MARINEFISH_PART6.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183774,self,Azurina_hirundo,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Azurina_hirundo,https://www.wikidata.org/entity/Q2914634,https://commons.wikimedia.org/wiki/Special:FilePath/FMIB%2033323%20Azurnia%20Hirundo.jpeg,312
183800,238328080,2024-02-14T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/183800/238328080,"Robertson, R., Van Tassell, J., Tornabene, L. & Domínguez, O. 2025. Akko rossi. The IUCN Red List of Threatened Species 2025: e.T183800A238328080. Accessed on 29 June 2026.",Akko rossi,Blackfin Specter Goby,EN,Decreasing,,722,3098,species,,[],ACTINOPTERYGII,MARINEFISH,EN,Fishes (not comprehensive),True,False,EN,-87.88343078694457,12.75696391349836,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,183800,self,12047.918232928958,12047.918232928958,12047.918232928958,,MARINEFISH_PART7.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183800,self,Akko_rossi,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Akko_rossi,https://www.wikidata.org/entity/Q2222927,https://commons.wikimedia.org/wiki/Special:FilePath/Akko%20rossi%20SI.jpg,172
183852,8188656,2008-05-02T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183852/8188656,"Smith-Vaniz, B, Robertson, R., Dominici-Arosemena, A., Molina, H., Salas, E., Guzman-Mora, A.G. 2010. Serranus socorroensis. The IUCN Red List of Threatened Species 2010: e.T183852A8188656. Accessed on 29 June 2026.",Serranus socorroensis,Socorro Serrano,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-112.0581061248355,19.000735359150696,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183852,self,31234.307239393136,31234.307239393136,31234.307239393136,,MARINEFISH_PART8.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183852,self,Serranus_socorroensis,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Serranus_socorroensis,https://www.wikidata.org/entity/Q952355,,53
183855,8189147,2007-05-27T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183855/8189147,"Hastings, P., Dominici-Arosemena, A. 2010. Axoclinus cocoensis. The IUCN Red List of Threatened Species 2010: e.T183855A8189147. Accessed on 29 June 2026.",Axoclinus cocoensis,Cocos Triplefin,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-87.52637647503246,5.539995665015557,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183855,self,33285.9210637144,33285.9210637144,33285.9210637144,,MARINEFISH_PART3.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183855,self,Axoclinus_cocoensis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Axoclinus_cocoensis,https://www.wikidata.org/entity/Q2716709,https://commons.wikimedia.org/wiki/Special:FilePath/Axoclinus%20cocoensis.jpg,123
