taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit
132956,165647817,2023-10-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132956/165647817,"Huang, D., Nuñez Lendo, C.I., Porter, S.N., Crabbe, J., Bluemel, J. & Ng, L. 2024. Pectinia alcicornis. The IUCN Red List of Threatened Species 2024: e.T132956A165647817. Accessed on 26 June 2026.",Pectinia alcicornis,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,133.0042121582662,0.4379882290102052,range_polygon,1,1,46,3,42,200,0.9555461503269053,1,Extant,1,Resident,132956,self,12888406.623882346,12315467.333298562,12315467.333298562,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132958,165648805,2023-10-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132958/165648805,"Range, P., Nuñez Lendo, C.I., Luzon, K., Johnson, J., Cowburn, B., Dellisanti, W. & Lewis, C. 2024. Pocillopora capitata. The IUCN Red List of Threatened Species 2024: e.T132958A165648805. Accessed on 26 June 2026.",Pocillopora capitata,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,-111.46344081355248,19.05081919790247,range_polygon,1,1,8,4,5,200,0.6426693272134434,1,Extant,1,Resident,132958,self,1333627.3434625228,857081.3875765114,857081.3875765114,,REEF_FORMING_CORALS_PART1.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132959,165649275,2023-10-26T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132959/165649275,"Crabbe, J., Couce, E., Nuñez Lendo, C.I., Roche, R. & Waheed, Z. 2024. Porites desilveri. The IUCN Red List of Threatened Species 2024: e.T132959A165649275. Accessed on 26 June 2026.",Porites desilveri,,VU,Decreasing,,711,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,93.12401175266046,12.380140470887515,range_polygon,1,2,4,3,1,200,0.5052253990006724,1,Extant,1,Resident,132959,self,304204.1531401016,153691.66464786947,153691.66464786947,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132959,165649275,2023-10-26T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132959/165649275,"Crabbe, J., Couce, E., Nuñez Lendo, C.I., Roche, R. & Waheed, Z. 2024. Porites desilveri. The IUCN Red List of Threatened Species 2024: e.T132959A165649275. Accessed on 26 June 2026.",Porites desilveri,,VU,Decreasing,,711,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,82.11896590339063,7.8531589528075605,range_polygon,2,2,4,3,1,200,0.4613724626094317,1,Extant,1,Resident,132959,self,304204.1531401016,140351.41927026535,140351.41927026535,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132965,165651626,2023-10-24T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132965/165651626,"Johnson, J., Bluemel, J., Porter, S.N., Ng, L., Crabbe, J. & Huang, D. 2024. Boninastrea boninensis. The IUCN Red List of Threatened Species 2024: e.T132965A165651626. Accessed on 26 June 2026.",Boninastrea boninensis,Merulina Coral,VU,Decreasing,,1214,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,121.09203641251152,-9.072223510878109,range_polygon,1,1,3,2,1,200,0.8043444508916778,1,Extant,1,Resident,132965,self,520695.0304855391,418818.15837791644,418818.15837791644,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132969,165653423,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132969/165653423,"Richards, Z.T. & Nuñez Lendo, C.I. 2024. Acropora listeri. The IUCN Red List of Threatened Species 2024: e.T132969A165653423. Accessed on 26 June 2026.",Acropora listeri,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,146.56502396548882,-1.7700416960278276,range_polygon,1,1,231,11,163,200,0.8539013045382936,1,Extant,1,Resident,132969,self,16800940.604052953,14346345.099271204,14346345.099271204,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132970,165654031,2021-06-01T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/132970/165654031,"Hoeksema, B. & Rivera-Sosa, A. 2022. Agaricia lamarcki. The IUCN Red List of Threatened Species 2022: e.T132970A165654031. Accessed on 26 June 2026.",Agaricia lamarcki,Lamarck's Sheet Coral,CR,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,-75.63125128130335,18.19476013614459,range_polygon,1,1,3,2,2,200,0.9983051536509542,1,Extant,1,Resident,132970,self,2381665.8876828,2377629.329948414,2377629.329948414,,REEF_FORMING_CORALS_PART3.shp,IUCN Marine Biodiversity Unit/GMSA,2021,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2021. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132971,165654536,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132971/165654536,"Richards, Z.T. & Nuñez Lendo, C.I. 2024. Acropora tumida. The IUCN Red List of Threatened Species 2024: e.T132971A165654536. Accessed on 26 June 2026.",Acropora tumida,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,118.5684452947477,23.46747208753213,range_polygon,1,1,7,1,7,200,1.0,1,Extant,1,Resident,132971,self,837205.9971413785,837205.9971413785,837205.9971413785,,REEF_FORMING_CORALS_PART1.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132972,165654932,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132972/165654932,"Nuñez Lendo, C.I. 2024. Acropora paniculata. The IUCN Red List of Threatened Species 2024: e.T132972A165654932. Accessed on 26 June 2026.",Acropora paniculata,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,134.58565371541272,-0.7484694497835829,range_polygon,1,1,68,11,37,200,0.8244004882966282,1,Extant,1,Resident,132972,self,13691873.840365319,11287587.479692997,11287587.479692997,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132973,165655511,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132973/165655511,"Nuñez Lendo, C.I. 2024. Anacropora matthaii. The IUCN Red List of Threatened Species 2024: e.T132973A165655511. Accessed on 26 June 2026.",Anacropora matthaii,,VU,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,126.96471075768955,-0.7496327149497362,range_polygon,1,1,16,4,13,200,0.9555103939561042,1,Extant,1,Resident,132973,self,7933399.150609828,7580445.347810218,7580445.347810218,,REEF_FORMING_CORALS_PART3.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132975,179617703,2022-07-11T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132975/179617703,"Croquer, A., Nuñez Lendo, C.I., Samimi Namin, K., Santodomingo, N., Shlesinger, T. & Wilson, B. 2024. Millepora tenera. The IUCN Red List of Threatened Species 2024: e.T132975A179617703. Accessed on 26 June 2026.",Millepora tenera,,EN,Decreasing,,,,species,,[],HYDROZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,127.04500724536794,-2.7233611439801635,range_polygon,1,1,91,5,74,200,0.9498958096623671,1,Extant,1,Resident,132975,self,19690791.26952616,18704200.11585922,18704200.11585922,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132976,165656362,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132976/165656362,"Nuñez Lendo, C.I. & Richards, Z.T. 2024. Acropora loripes. The IUCN Red List of Threatened Species 2024: e.T132976A165656362. Accessed on 26 June 2026.",Acropora loripes,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,132.48528468511577,0.46676092520362916,range_polygon,1,1,126,6,47,200,0.727581691033403,1,Extant,1,Resident,132976,self,17756523.891006276,12919321.679493366,12919321.679493366,,REEF_FORMING_CORALS_PART3.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132977,165657060,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132977/165657060,"Crabbe, J. & Nuñez Lendo, C.I. 2024. Montipora stilosa. The IUCN Red List of Threatened Species 2024: e.T132977A165657060. Accessed on 26 June 2026.",Montipora stilosa,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,47.261724674466265,-10.463064467658478,range_polygon,1,2,12,3,6,200,0.670086124770367,1,Extant,1,Resident,132977,self,2656239.786647408,1779909.425095428,1779909.425095428,,REEF_FORMING_CORALS_PART1.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132977,165657060,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132977/165657060,"Crabbe, J. & Nuñez Lendo, C.I. 2024. Montipora stilosa. The IUCN Red List of Threatened Species 2024: e.T132977A165657060. Accessed on 26 June 2026.",Montipora stilosa,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,73.08967873722857,3.827156330290615,range_polygon,2,2,12,3,5,200,0.30432478320426837,1,Extant,1,Resident,132977,self,2656239.786647408,808359.5972100245,808359.5972100245,,REEF_FORMING_CORALS_PART1.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132981,165659729,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132981/165659729,"Richards, Z.T., Dellisanti, W. & Nuñez Lendo, C.I. 2024. Acropora hemprichii. The IUCN Red List of Threatened Species 2024: e.T132981A165659729. Accessed on 26 June 2026.",Acropora hemprichii,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,56.52075156287724,-20.63431908529944,range_polygon,1,2,36,2,31,200,0.774181170516158,1,Extant,1,Resident,132981,self,3233718.1206200095,2503483.6797409095,2503483.6797409095,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132981,165659729,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132981/165659729,"Richards, Z.T., Dellisanti, W. & Nuñez Lendo, C.I. 2024. Acropora hemprichii. The IUCN Red List of Threatened Species 2024: e.T132981A165659729. Accessed on 26 June 2026.",Acropora hemprichii,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,73.08967873722857,3.827156330290615,range_polygon,2,2,36,2,5,200,0.22581882948384194,1,Extant,1,Resident,132981,self,3233718.1206200095,730234.4408790998,730234.4408790998,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132984,165661203,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132984/165661203,"Richards, Z.T. & Nuñez Lendo, C.I. 2024. Acropora derawanensis. The IUCN Red List of Threatened Species 2024: e.T132984A165661203. Accessed on 26 June 2026.",Acropora derawanensis,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,122.38158623894883,-0.26536956754731833,range_polygon,1,1,8,2,7,200,0.9922219276857903,1,Extant,1,Resident,132984,self,5908962.815859392,5863002.475775662,5863002.475775662,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132986,165662053,2022-07-11T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132986/165662053,"Bayley, D., Wilson, B., Santodomingo, N., Nuñez Lendo, C.I., Croquer, A., Samimi Namin, K. & Shlesinger, T. 2024. Lithophyllon repanda. The IUCN Red List of Threatened Species 2024: e.T132986A165662053. Accessed on 26 June 2026.",Lithophyllon repanda,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,142.84141441970624,-2.045611021723423,range_polygon,1,1,109,6,42,200,0.7220241615946086,1,Extant,1,Resident,132986,self,19218506.680160448,13876226.172843233,13876226.172843233,,REEF_FORMING_CORALS_PART1.shp,IUCN Marine Biodiversity Unit,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132988,165663454,2023-03-26T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/132988/165663454,"Nuñez Lendo, C.I. 2024. Acropora longicyathus. The IUCN Red List of Threatened Species 2024: e.T132988A165663454. Accessed on 26 June 2026.",Acropora longicyathus,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,150.1017570591232,-1.9632222843142946,range_polygon,1,1,107,6,42,200,0.7739807541876421,1,Extant,1,Resident,132988,self,17487782.73863815,13535207.273120785,13535207.273120785,,REEF_FORMING_CORALS_PART3.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132990,165664392,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132990/165664392,"Richards, Z.T., Porter, S.N. & Nuñez Lendo, C.I. 2024. Acropora multiacuta. The IUCN Red List of Threatened Species 2024: e.T132990A165664392. Accessed on 26 June 2026.",Acropora multiacuta,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,125.04547223851156,-1.2568681758820168,range_polygon,1,1,31,2,30,200,0.9956768392172662,1,Extant,1,Resident,132990,self,7904698.576619398,7870525.293733626,7870525.293733626,,REEF_FORMING_CORALS_PART1.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132997,165668021,2023-10-24T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/132997/165668021,"Bayley, D., Huang, D., Nuñez Lendo, C.I., Porter, S.N., Crabbe, J., Ng, L. & Bluemel, J. 2024. Favites valenciennesii. The IUCN Red List of Threatened Species 2024: e.T132997A165668021. Accessed on 26 June 2026.",Favites valenciennesii,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,110.29053855945733,-3.840458264776349,range_polygon,1,1,114,6,47,200,0.817475358984674,1,Extant,1,Resident,132997,self,17647701.779574137,14426561.34751184,14426561.34751184,,REEF_FORMING_CORALS_PART1.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
132999,179618448,2022-02-17T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/132999/179618448,"Nunes, F. & Kitahara, M.V. 2022. Millepora nitida. The IUCN Red List of Threatened Species 2022: e.T132999A179618448. Accessed on 26 June 2026.",Millepora nitida,,CR,Decreasing,,404,,species,,[],HYDROZOA,REEF_FORMING_CORALS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,-38.20616092474402,-15.670342083611452,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,132999,self,141829.30897093198,141829.30897093198,141829.30897093198,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2022,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2022. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
133002,165670311,2023-10-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133002/165670311,"Johnson, J., Luzon, K., Dellisanti, W., Cowburn, B. & Lewis, C. 2024. Seriatopora stellata. The IUCN Red List of Threatened Species 2024: e.T133002A165670311. Accessed on 26 June 2026.",Seriatopora stellata,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,130.69103213770313,-0.5456941338761909,range_polygon,1,1,58,5,52,200,0.9395627556570166,1,Extant,1,Resident,133002,self,9738360.34662002,9149800.682851326,9149800.682851326,,REEF_FORMING_CORALS_PART1.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
133005,165671676,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133005/165671676,"Gegner, H. & Nuñez Lendo, C.I. 2024. Anacropora spumosa. The IUCN Red List of Threatened Species 2024: e.T133005A165671676. Accessed on 26 June 2026.",Anacropora spumosa,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,39.34134391060371,20.207166638809955,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,133005,self,684142.5960149979,684142.5960149979,684142.5960149979,,REEF_FORMING_CORALS_PART1.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
133006,165672016,2021-06-01T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/133006/165672016,"Miller, M., Crabbe, J., Villamizar, E., Croquer, A. & Banaszak, A. 2022. Acropora palmata. The IUCN Red List of Threatened Species 2022: e.T133006A165672016. Accessed on 26 June 2026.",Acropora palmata,Elkhorn Coral,CR,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,-76.09782829678176,18.177033357950975,range_polygon,1,1,3,2,2,200,0.9983515747848456,1,Extant,1,Resident,133006,self,2425087.791367733,2421090.2155034794,2421090.2155034794,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit/GMSA,2021,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2021. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
133007,165672515,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133007/165672515,"Crabbe, J. & Nuñez Lendo, C.I. 2024. Montipora malampaya. The IUCN Red List of Threatened Species 2024: e.T133007A165672515. Accessed on 26 June 2026.",Montipora malampaya,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,125.05081130673685,-0.1508259506856155,range_polygon,1,1,12,1,12,200,1.0,1,Extant,1,Resident,133007,self,7043263.26748504,7043263.26748504,7043263.26748504,,REEF_FORMING_CORALS_PART3.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
133010,165673689,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133010/165673689,"Nuñez Lendo, C.I. 2024. Acropora elseyi. The IUCN Red List of Threatened Species 2024: e.T133010A165673689. Accessed on 26 June 2026.",Acropora elseyi,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,128.86698755384776,-3.472876162736762,range_polygon,1,1,79,11,25,200,0.6971132539646439,1,Extant,1,Resident,133010,self,15770646.236060278,10993926.514745243,10993926.514745243,,REEF_FORMING_CORALS_PART3.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
