taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,spatial_lookup_taxonid,spatial_lookup_source,iucn_has_ranges,iucn_has_points,category_iucn
4220,92345122,2016-08-04T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/4220/92345122,"Ukizintambara, T., Olupot, W. & Hart, J. 2019. Allochrocebus lhoesti. The IUCN Red List of Threatened Species 2019: e.T4220A92345122. Accessed on 22 June 2026.",Allochrocebus lhoesti,L'Hoest's Monkey,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,4220,self,True,False,VU
4222,17946672,2019-06-20T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/4222/17946672,"Matsuda Goodwin, R., Segniagbeto, G., Nobimè, G. & Imong, I. 2020. Cercopithecus mona. The IUCN Red List of Threatened Species 2020: e.T4222A17946672. Accessed on 22 June 2026.",Cercopithecus mona,Mona Monkey,NT,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,NT,Mammals,4222,self,True,False,NT
4224,222904443,2016-10-24T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/4224/222904443,"Cronin, D.T., Maisels, F., Gadsby, E.L., Gonedelé Bi, S., Ikemeh, R. & Imong, I. 2020. Cercopithecus nictitans (errata version published in 2022). The IUCN Red List of Threatened Species 2020: e.T4224A222904443. Accessed on 22 June 2026.",Cercopithecus nictitans,Putty-nosed Monkey,NT,Decreasing,,,,species,,"[41208, 136922, 92488656, 92488692, 92489579]",MAMMALIA,MAMMALS,NT,Mammals,4224,self,True,False,NT
4225,17945536,2017-07-27T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/4225/17945536,"Matsuda Goodwin, R., Segniagbeto, G., Wiafe, E., Osei, D., Koné, I., Gonedelé Bi, S. & Oates, J.F. 2020. Cercopithecus petaurista. The IUCN Red List of Threatened Species 2020: e.T4225A17945536. Accessed on 22 June 2026.",Cercopithecus petaurista,Spot-nosed Monkey,NT,Decreasing,,,565266,species,,"[136905, 136910]",MAMMALIA,MAMMALS,NT,Mammals,4225,self,True,False,NT
4227,161178708,2018-03-08T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/4227/161178708,"Cronin, D.T., Maisels, F., Ndeloh, D. & Gadsby, E.L. 2019. Allochrocebus preussi (errata version published in 2019). The IUCN Red List of Threatened Species 2019: e.T4227A161178708. Accessed on 22 June 2026.",Allochrocebus preussi,Preuss’s Monkey,EN,Decreasing,,,,species,,"[4237, 4244]",MAMMALIA,MAMMALS,EN,Mammals,4227,self,True,False,EN
4229,17945814,2019-01-08T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/4229/17945814,"Baker, L., Oates, J.F., Ikemeh, R. & Gadsby, E.L. 2019. Cercopithecus sclateri. The IUCN Red List of Threatened Species 2019: e.T4229A17945814. Accessed on 22 June 2026.",Cercopithecus sclateri,Sclater's Monkey,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,4229,self,True,False,EN
4230,154209091,2019-01-16T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/4230/154209091,"Abernethy, K., Maisels, F. & Coad, L 2019. Allochrocebus solatus (errata version published in 2019). The IUCN Red List of Threatened Species 2019: e.T4230A154209091. Accessed on 22 June 2026.",Allochrocebus solatus,Sun-tailed Monkey,NT,Unknown,,,25300,species,,[],MAMMALIA,MAMMALS,NT,Mammals,4230,self,True,False,NT
4232,92384429,2019-01-04T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/4232/92384429,"Koné, I., Oates, J.F., Dempsey, A., Gonedelé Bi, S., McGraw, S. & Wiafe, E. 2019. Cercopithecus roloway. The IUCN Red List of Threatened Species 2019: e.T4232A92384429. Accessed on 22 June 2026.",Cercopithecus roloway,Roloway Monkey,CR,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,CR,Mammals,4232,self,True,False,CR
4240,205910680,2022-03-05T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/4240/205910680,"Butynski, T.M., Mekonnen, A. & De Jong, Y.A. 2022. Chlorocebus djamdjamensis. The IUCN Red List of Threatened Species 2022: e.T4240A205910680. Accessed on 22 June 2026.",Chlorocebus djamdjamensis,Bale Monkey,VU,Decreasing,,,17500,species,,"[205910110, 205910256]",MAMMALIA,MAMMALS,VU,Mammals,4240,self,True,False,VU
4245,92384250,2019-03-20T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/4245/92384250,"Koné, I., McGraw, S., Gonedelé Bi, S. & Oates, J.F. 2019. Cercopithecus diana. The IUCN Red List of Threatened Species 2019: e.T4245A92384250. Accessed on 22 June 2026.",Cercopithecus diana,Diana Monkey,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,4245,self,True,False,EN
4256,61976756,2014-11-17T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/4256/61976756,"Harris, R.B. 2015. Cervus albirostris. The IUCN Red List of Threatened Species 2015: e.T4256A61976756. Accessed on 22 June 2026.",Cervus albirostris,White-lipped Deer,VU,Unknown,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,4256,self,True,False,VU
4257,22167675,2015-01-10T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/4257/22167675,"Duckworth, J.W., Kumar, N.S., Pokharel, C.P., Sagar Baral, H. & Timmins, R. 2015. Rucervus duvaucelii. The IUCN Red List of Threatened Species 2015: e.T4257A22167675. Accessed on 22 June 2026.",Rucervus duvaucelii,Barasingha,VU,Decreasing,,,698302,species,,[],MAMMALIA,MAMMALS,VU,Mammals,4257,self,True,False,VU
4265,22166803,2014-05-02T01:00:00.000+01:00,2015,https://www.iucnredlist.org/species/4265/22166803,"Gray, T.N.E., Brook, S.M., McShea, W.J., Mahood, S., Ranjitsingh, M.K., Miyunt, A., Hussain, S.A. & Timmins, R. 2015. Rucervus eldii. The IUCN Red List of Threatened Species 2015: e.T4265A22166803. Accessed on 22 June 2026.",Rucervus eldii,Eld's Deer,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,4265,self,True,False,EN
4273,22168782,2016-03-30T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/4273/22168782,"Brook, S.M. 2016. Rusa alfredi. The IUCN Red List of Threatened Species 2016: e.T4273A22168782. Accessed on 22 June 2026.",Rusa alfredi,Philippine Spotted Deer,EN,Decreasing,700,1100,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,4273,self,True,False,EN
4274,22168586,2014-11-17T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/4274/22168586,"MacKinnon, J.R., Ong, P. & Gonzales, J. 2015. Rusa marianna. The IUCN Red List of Threatened Species 2015: e.T4274A22168586. Accessed on 22 June 2026.",Rusa marianna,Philippine Deer,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,4274,self,True,False,VU
4309,209550994,2018-08-30T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/4309/209550994,"Waldien, D.L., Scanlon, A., Thompson, B.L., Sherwin, R.E., Naikatini, A. & Tikoca, S. 2019. Mops bregullae (errata version published in 2021). The IUCN Red List of Threatened Species 2019: e.T4309A209550994. Accessed on 22 June 2026.",Mops bregullae,Fijian Free-tailed Bat,EN,Decreasing,5000-7000,400-500,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,4309,self,True,False,EN
4313,22019065,2018-09-10T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/4313/22019065,"Senawi, J., Csorba, G. & Kingston, T. 2020. Mops johorensis. The IUCN Red List of Threatened Species 2020: e.T4313A22019065. Accessed on 22 June 2026.",Mops johorensis,Northern Free-tailed Bat,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,4313,self,True,False,VU
4318,22017997,2020-08-26T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/4318/22017997,"Bielsa, M., A'Bear, L., Bunbury, N. & Fleischer-Dogley, F. 2020. Mops pusillus. The IUCN Red List of Threatened Species 2020: e.T4318A22017997. Accessed on 22 June 2026.",Mops pusillus,Seychelles Free-tailed bat,VU,Decreasing,,,67799,species,,[],MAMMALIA,MAMMALS,VU,Mammals,4318,self,True,False,VU
4320,22017829,2019-07-28T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/4320/22017829,"Pennay, M. & Leary, T. 2020. Mops solomonis. The IUCN Red List of Threatened Species 2020: e.T4320A22017829. Accessed on 22 June 2026.",Mops solomonis,Solomons Free-tailed Bat,EN,Decreasing,,10-12,18257,species,,[],MAMMALIA,MAMMALS,EN,Mammals,4320,self,True,False,EN
4321,21981234,2016-08-31T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/4321/21981234,"Monadjem, A., Mickleburgh, S., Hutson, A.M., Bergmans, W. & Juste, J. 2019. Mops tomensis. The IUCN Red List of Threatened Species 2019: e.T4321A21981234. Accessed on 22 June 2026.",Mops tomensis,São Tomé Free-tailed Bat,EN,Decreasing,,933,933,species,,[],MAMMALIA,MAMMALS,EN,Mammals,4321,self,True,False,EN
4332,22226182,2016-07-11T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/4332/22226182,"Lacher, T. & Álvarez-Castañeda, S.T. 2019. Chaetodipus goldmani. The IUCN Red List of Threatened Species 2019: e.T4332A22226182. Accessed on 22 June 2026.",Chaetodipus goldmani,Goldman's Pocket Mouse,NT,Decreasing,,,97883.92,species,,[],MAMMALIA,MAMMALS,NT,Mammals,4332,self,True,False,NT
4366,22213335,2016-06-10T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/4366/22213335,"Catzeflis, F., Patton, J., Percequillo, A., Bonvicino, C.R. & Weksler, M. 2017. Chaetomys subspinosus. The IUCN Red List of Threatened Species 2017: e.T4366A22213335. Accessed on 22 June 2026.",Chaetomys subspinosus,Bristle-spined Rat,VU,Decreasing,,1000-1999,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,4366,self,True,False,VU
4414,21986274,2020-07-14T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/4414/21986274,"Pennay, M. 2020. Chalinolobus dwyeri. The IUCN Red List of Threatened Species 2020: e.T4414A21986274. Accessed on 22 June 2026.",Chalinolobus dwyeri,Large-eared Pied Bat,VU,Decreasing,,1508,609747,species,,[],MAMMALIA,MAMMALS,VU,Mammals,4414,self,True,False,VU
4420,21984825,2019-07-04T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/4420/21984825,"Brescia, F. 2020. Chalinolobus neocaledonicus. The IUCN Red List of Threatened Species 2020: e.T4420A21984825. Accessed on 22 June 2026.",Chalinolobus neocaledonicus,New Caledonia Wattled Bat,EN,Decreasing,1500-2000,,20890,species,,[],MAMMALIA,MAMMALS,EN,Mammals,4420,self,True,False,EN
4422,21984147,2019-07-29T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/4422/21984147,"Pennay, M. 2020. Chalinolobus picatus. The IUCN Red List of Threatened Species 2020: e.T4422A21984147. Accessed on 22 June 2026.",Chalinolobus picatus,Little Pied Bat,NT,Decreasing,,,1184898,species,,[],MAMMALIA,MAMMALS,NT,Mammals,4422,self,True,False,NT
4425,21985132,2020-10-15T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/4425/21985132,"O'Donnell, C. 2021. Chalinolobus tuberculatus. The IUCN Red List of Threatened Species 2021: e.T4425A21985132. Accessed on 22 June 2026.",Chalinolobus tuberculatus,New Zealand Long-tailed Bat,CR,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,CR,Mammals,4425,self,True,False,CR
4604,22387507,2016-07-11T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/4604/22387507,"D'Elia, G., Patterson, B. & Teta, P. 2019. Chelemys megalonyx. The IUCN Red List of Threatened Species 2019: e.T4604A22387507. Accessed on 22 June 2026.",Chelemys megalonyx,Large Long-clawed Mouse,NT,Decreasing,,,146280,species,,[],MAMMALIA,MAMMALS,NT,Mammals,4604,self,True,False,NT
4647,22281948,2016-12-20T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/4647/22281948,"Gerrie, R. & Kennerley, R. 2018. Chimarrogale hantu. The IUCN Red List of Threatened Species 2018: e.T4647A22281948. Accessed on 22 June 2026.",Chimarrogale hantu,Malayan Water Shrew,NT,Decreasing,,,29017,species,,[],MAMMALIA,MAMMALS,NT,Mammals,4647,self,True,False,NT
4648,22281839,2016-04-23T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/4648/22281839,"Chiozza, F. 2016. Chimarrogale phaeura. The IUCN Red List of Threatened Species 2016: e.T4648A22281839. Accessed on 22 June 2026.",Chimarrogale phaeura,Bornean Water Shrew,EN,Decreasing,,,0-4999,species,,[],MAMMALIA,MAMMALS,EN,Mammals,4648,self,True,False,EN
4651,22191157,2016-03-01T00:00:00.000+00:00,2016,https://www.iucnredlist.org/species/4651/22191157,"Roach, N. & Kennerley, R. 2016. Chinchilla chinchilla. The IUCN Red List of Threatened Species 2016: e.T4651A22191157. Accessed on 22 June 2026.",Chinchilla chinchilla,Short-tailed Chinchilla,EN,Decreasing,,500,513427.3,species,,[],MAMMALIA,MAMMALS,EN,Mammals,4651,self,True,False,EN
4652,271314552,2025-04-16T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/4652/271314552,"Jiménez, J., Deane, A., Salazar-Bravo, J. & Hurtado Materon, M.A. 2025. Chinchilla laniger. The IUCN Red List of Threatened Species 2025: e.T4652A271314552. Accessed on 22 June 2026.",Chinchilla laniger,Long-tailed Chinchilla,EN,Unknown,,200-500,51032,species,,[],MAMMALIA,MAMMALS,EN,Mammals,4652,self,True,False,EN
4665,22037238,2015-12-18T00:00:00.000+00:00,2016,https://www.iucnredlist.org/species/4665/22037238,"Solari, S. 2016. Chiroderma improvisum. The IUCN Red List of Threatened Species 2016: e.T4665A22037238. Accessed on 22 June 2026.",Chiroderma improvisum,Guadeloupean Big-eyed Bat,EN,Unknown,,1000,4906,species,,[],MAMMALIA,MAMMALS,EN,Mammals,4665,self,True,False,EN
4681,115070299,2016-07-12T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/4681/115070299,"Clayton, E. & Kennerley, R. 2016. Chiropodomys karlkoopmani (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T4681A115070299. Accessed on 22 June 2026.",Chiropodomys karlkoopmani,Koopman’s Pencil-tailed Tree Mouse,VU,Decreasing,,,11039,species,,[],MAMMALIA,MAMMALS,VU,Mammals,4681,self,True,False,VU
4685,191702783,2020-03-04T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/4685/191702783,"Pinto, L.P., Buss, G., Veiga, L.M., de Melo, F.R., Mittermeier, R.A., Boubli, J.P. & Wallace, R.B. 2021. Chiropotes albinasus (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T4685A191702783. Accessed on 22 June 2026.",Chiropotes albinasus,White-nosed Saki,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,4685,self,True,False,VU
4768,21285581,2014-02-11T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/4768/21285581,"Bronner, G. 2015. Chlorotalpa duthieae. The IUCN Red List of Threatened Species 2015: e.T4768A21285581. Accessed on 22 June 2026.",Chlorotalpa duthieae,Duthie's Golden Mole,VU,Unknown,,144,14000,species,,[],MAMMALIA,MAMMALS,VU,Mammals,4768,self,True,False,VU
4775,22042360,2014-07-31T01:00:00.000+01:00,2015,https://www.iucnredlist.org/species/4775/22042360,"Tirira, D. 2015. Choeroniscus periosus. The IUCN Red List of Threatened Species 2015: e.T4775A22042360. Accessed on 22 June 2026.",Choeroniscus periosus,Greater Long-tailed Bat,VU,Unknown,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,4775,self,True,False,VU
4776,22042479,2018-01-20T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/4776/22042479,"Solari, S. 2018. Choeronycteris mexicana. The IUCN Red List of Threatened Species 2018: e.T4776A22042479. Accessed on 22 June 2026.",Choeronycteris mexicana,Mexican Long-tongued Bat,NT,Unknown,,,,species,,[],MAMMALIA,MAMMALS,NT,Mammals,4776,self,True,False,NT
4806,45196929,2015-03-03T00:00:00.000+00:00,2016,https://www.iucnredlist.org/species/4806/45196929,"Timmins, R.J., Coudrat, C.N.Z., Duckworth, J.W., Gray, T.N.E., Robichaud, W., Willcox, D.H.A., Long, B. & Roberton, S. 2016. Chrotogale owstoni. The IUCN Red List of Threatened Species 2016: e.T4806A45196929. Accessed on 22 June 2026.",Chrotogale owstoni,Owston's Civet,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,4806,self,True,False,EN
4807,22400724,2016-12-13T00:00:00.000+00:00,2017,https://www.iucnredlist.org/species/4807/22400724,"Gerrie, R. & Kennerley, R. 2017. Chrotomys gonzalesi. The IUCN Red List of Threatened Species 2017: e.T4807A22400724. Accessed on 22 June 2026.",Chrotomys gonzalesi,Isarog Chrotomys,NT,Decreasing,,,42,species,,[],MAMMALIA,MAMMALS,NT,Mammals,4807,self,True,False,NT
4819,88135664,2015-08-13T01:00:00.000+01:00,2015,https://www.iucnredlist.org/species/4819/88135664,"Paula, R.C. & DeMatteo, K. 2015. Chrysocyon brachyurus (errata version published in 2016). The IUCN Red List of Threatened Species 2015: e.T4819A88135664. Accessed on 22 June 2026.",Chrysocyon brachyurus,Maned Wolf,NT,Unknown,17000,,,species,,[],MAMMALIA,MAMMALS,NT,Mammals,4819,self,True,False,NT
4828,21289898,2014-01-27T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/4828/21289898,"Bronner, G. 2015. Chrysospalax trevelyani. The IUCN Red List of Threatened Species 2015: e.T4828A21289898. Accessed on 22 June 2026.",Chrysospalax trevelyani,Giant Golden Mole,EN,Decreasing,,272,41600,species,,[],MAMMALIA,MAMMALS,EN,Mammals,4828,self,True,False,EN
4829,21290416,2014-01-27T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/4829/21290416,"Bronner, G. 2015. Chrysospalax villosus. The IUCN Red List of Threatened Species 2015: e.T4829A21290416. Accessed on 22 June 2026.",Chrysospalax villosus,Rough-haired Golden Mole,VU,Unknown,,128,141000,species,,[],MAMMALIA,MAMMALS,VU,Mammals,4829,self,True,False,VU
5074,22030377,2018-08-27T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/5074/22030377,"Huang, J.C.-C., Thong, V.D. & Ho, Y.-Y. 2019. Coelops frithii. The IUCN Red List of Threatened Species 2019: e.T5074A22030377. Accessed on 22 June 2026.",Coelops frithii,Tail-less Leaf-nosed Bat,NT,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,NT,Mammals,5074,self,True,False,NT
5076,11112095,2008-06-30T01:00:00.000+01:00,2008,https://www.iucnredlist.org/species/5076/11112095,"Heaney, L. 2008. Coelops robinsoni. The IUCN Red List of Threatened Species 2008: e.T5076A11112095. Accessed on 22 June 2026.",Coelops robinsoni,Malayan Tailless Leaf-nosed Bat,VU,Decreasing,,,,species,,[5075],MAMMALIA,MAMMALS,VU,Mammals,5076,self,True,False,VU
5112,271898609,2024-12-13T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/5112/271898609,"Bristol, R. & Bouillard, N. 2025. Coleura seychellensis. The IUCN Red List of Threatened Species 2025: e.T5112A271898609. Accessed on 22 June 2026.",Coleura seychellensis,Seychelles Sheath-tailed Bat,CR,Decreasing,50-100,16-164,218,species,,[],MAMMALIA,MAMMALS,CR,Mammals,5112,self,True,False,CR
5142,274973854,2016-08-04T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/5142/274973854,"De Jong, Y.A., Cunneyworth, P., Butynski, T.M., Maisels, F., Hart, J.A. & Rovero, F. 2025. Colobus angolensis (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2025: e.T5142A274973854. Accessed on 22 June 2026.",Colobus angolensis,Angolan Colobus,VU,Decreasing,,,,species,,"[5147, 5148, 5149, 40041, 136923, 136929, 136935, 92576098]",MAMMALIA,MAMMALS,VU,Mammals,5142,self,True,False,VU
5144,17944855,2019-06-25T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/5144/17944855,"Gonedelé Bi, S., Koné, I., Matsuda Goodwin, R., Alonso, C., Hernansaiz, A. & Oates, J.F. 2020. Colobus polykomos. The IUCN Red List of Threatened Species 2020: e.T5144A17944855. Accessed on 22 June 2026.",Colobus polykomos,King Colobus,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,5144,self,True,False,EN
5145,17944405,2019-10-01T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/5145/17944405,"Maisels, F. & Cronin, D.T. 2020. Colobus satanas. The IUCN Red List of Threatened Species 2020: e.T5145A17944405. Accessed on 22 June 2026.",Colobus satanas,Black Colobus,VU,Decreasing,,,,species,,"[40008, 40012]",MAMMALIA,MAMMALS,VU,Mammals,5145,self,True,False,VU
5146,169472127,2020-02-27T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/5146/169472127,"Matsuda Goodwin, R., Gonedelé Bi, S., Nobimè, G., Koné, I., Osei, D., Segniagbeto, G. & Oates, J.F. 2020. Colobus vellerosus. The IUCN Red List of Threatened Species 2020: e.T5146A169472127. Accessed on 22 June 2026.",Colobus vellerosus,White-thighed Colobus,CR,Decreasing,975,,,species,,[],MAMMALIA,MAMMALS,CR,Mammals,5146,self,True,False,CR
5224,22450418,2015-07-18T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/5224/22450418,"Burbidge, A.A. & Woinarski, J. 2016. Conilurus penicillatus. The IUCN Red List of Threatened Species 2016: e.T5224A22450418. Accessed on 22 June 2026.",Conilurus penicillatus,Brush-tailed Rabbit-rat,VU,Decreasing,50000,15000,150000,species,,[],MAMMALIA,MAMMALS,VU,Mammals,5224,self,True,False,VU
5481,22072935,2018-08-31T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/5481/22072935,"Bates, P., Bumrungsri, S. & Francis, C. 2019. Craseonycteris thonglongyai. The IUCN Red List of Threatened Species 2019: e.T5481A22072935. Accessed on 22 June 2026.",Craseonycteris thonglongyai,Hog-nosed Bat,NT,Decreasing,,,22333,species,,[],MAMMALIA,MAMMALS,NT,Mammals,5481,self,True,False,NT
5499,260476217,2024-06-24T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/5499/260476217,"Duya, M.R., Fidelino, J. & Kennerley, R. 2024. Crateromys australis. The IUCN Red List of Threatened Species 2024: e.T5499A260476217. Accessed on 22 June 2026.",Crateromys australis,Dinagat Bushy-tailed Cloud Rat,EN,Unknown,,,309,species,,[],MAMMALIA,MAMMALS,EN,Mammals,5499,self,True,False,EN
5500,22415091,2017-06-15T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/5500/22415091,"Clayton, E. & Kennerley, R. 2018. Crateromys schadenbergi. The IUCN Red List of Threatened Species 2018: e.T5500A22415091. Accessed on 22 June 2026.",Crateromys schadenbergi,Luzon Crateromys,EN,Decreasing,,,3304,species,,[],MAMMALIA,MAMMALS,EN,Mammals,5500,self,True,False,EN
5502,22415343,2016-11-15T00:00:00.000+00:00,2017,https://www.iucnredlist.org/species/5502/22415343,"Kennerley, R. 2017. Crateromys heaneyi. The IUCN Red List of Threatened Species 2017: e.T5502A22415343. Accessed on 22 June 2026.",Crateromys heaneyi,Panay Crateromys,EN,Decreasing,,,4336,species,,[],MAMMALIA,MAMMALS,EN,Mammals,5502,self,True,False,EN
5514,22417451,2016-04-19T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/5514/22417451,"Molur, S. & Kennerley, R. 2016. Cremnomys elvira. The IUCN Red List of Threatened Species 2016: e.T5514A22417451. Accessed on 22 June 2026.",Cremnomys elvira,Large Rock-rat,CR,Decreasing,,0-10,0-100,species,,[],MAMMALIA,MAMMALS,CR,Mammals,5514,self,True,False,CR
5529,111875852,2019-06-20T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/5529/111875852,"Banaszek, A., Bogomolov, P., Feoktistova, N., La Haye, M., Monecke, S., Reiners, T. E., Rusin, M., Surov, A., Weinhold, U. & Ziomek, J. 2020. Cricetus cricetus. The IUCN Red List of Threatened Species 2020: e.T5529A111875852. Accessed on 22 June 2026.",Cricetus cricetus,Common Hamster,CR,Decreasing,,7695614,8426035,species,,[],MAMMALIA,MAMMALS,CR,Mammals,5529,self,True,False,CR
5558,115073943,2016-07-15T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/5558/115073943,"Kennerley, R. 2016. Crocidura ansellorum (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T5558A115073943. Accessed on 22 June 2026.",Crocidura ansellorum,Ansell's Shrew,EN,Decreasing,,10-500,8061,species,,[],MAMMALIA,MAMMALS,EN,Mammals,5558,self,True,False,EN
5560,221582276,2022-08-23T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/5560/221582276,"Schuster, C. & Gazzard, A. 2024. Crocidura canariensis. The IUCN Red List of Threatened Species 2024: e.T5560A221582276. Accessed on 22 June 2026.",Crocidura canariensis,Canary Shrew,EN,Decreasing,,,4896,species,,[],MAMMALIA,MAMMALS,EN,Mammals,5560,self,True,False,EN
5565,115074367,2016-07-15T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/5565/115074367,"Kennerley, R. 2016. Crocidura eisentrauti (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T5565A115074367. Accessed on 22 June 2026.",Crocidura eisentrauti,Eisentraut's Shrew,VU,Stable,,10,392,species,,[],MAMMALIA,MAMMALS,VU,Mammals,5565,self,True,False,VU
5566,22305372,2016-04-06T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/5566/22305372,"Lavrenchenko, L. & Kennerley, R. 2016. Crocidura glassi. The IUCN Red List of Threatened Species 2016: e.T5566A22305372. Accessed on 22 June 2026.",Crocidura glassi,Glass's Shrew,NT,Decreasing,,,43702,species,,[],MAMMALIA,MAMMALS,NT,Mammals,5566,self,True,False,NT
5568,115074630,2016-07-13T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/5568/115074630,"Kennerley, R. 2016. Crocidura kivuana (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T5568A115074630. Accessed on 22 June 2026.",Crocidura kivuana,Kivu Shrew,NT,Unknown,,,1221,species,,[],MAMMALIA,MAMMALS,NT,Mammals,5568,self,True,False,NT
5569,115074754,2016-07-15T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/5569/115074754,"Kennerley, R. 2016. Crocidura lanosa (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T5569A115074754. Accessed on 22 June 2026.",Crocidura lanosa,Lemara Shrew,VU,Decreasing,,,8548,species,,[],MAMMALIA,MAMMALS,VU,Mammals,5569,self,True,False,VU
5572,115075017,2016-10-07T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/5572/115075017,"Kennerley, R. & Lavrenchenko, L. 2016. Crocidura lucina (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T5572A115075017. Accessed on 22 June 2026.",Crocidura lucina,Lucina's Shrew,VU,Stable,,,10695,species,,[],MAMMALIA,MAMMALS,VU,Mammals,5572,self,True,False,VU
5575,22303668,2018-06-01T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/5575/22303668,"Demos, T. & Kennerley, R. 2019. Crocidura manengubae. The IUCN Red List of Threatened Species 2019: e.T5575A22303668. Accessed on 22 June 2026.",Crocidura manengubae,Manenguba Shrew,VU,Decreasing,,,13751,species,,[],MAMMALIA,MAMMALS,VU,Mammals,5575,self,True,False,VU
