taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit,wiki_lookup_taxonid,wiki_lookup_source,wiki_title,wiki_language,wiki_project,wiki_url,wikidata_url,wikidata_image_url,popularity
199350626,200406532,2023-02-20T00:00:00.000+00:00,2023,https://www.iucnredlist.org/species/199350626/200406532,"Chung, H.-Y. 2023. Gammarus zeongogensis. The IUCN Red List of Threatened Species 2023: e.T199350626A200406532. Accessed on 29 June 2026.",Gammarus zeongogensis,Kalseori Freshwater Side Swimmer,NT,Decreasing,,16,16,species,,[],MALACOSTRACA,FW_OTHER,NT,Fishes (not comprehensive),True,True,NT,127.12040289695244,37.95859395460646,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,199350626,self,298.1739192882811,298.1739192882811,298.1739192882811,,FW_OTHER_PART1.shp,IUCN-Republic of Korea Global Red List Partnership Review Workshop,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN-Republic of Korea Global Red List Partnership Review Workshop 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,199350626,self,Gammarus_zeongogensis,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Gammarus_zeongogensis,https://www.wikidata.org/entity/Q13639664,,8
199953817,200411443,2023-03-22T00:00:00.000+00:00,2023,https://www.iucnredlist.org/species/199953817/200411443,"Yum, Y.-W., Jung, S.-W. & Kim, Y.-H. 2023. Sialis koreana. The IUCN Red List of Threatened Species 2023: e.T199953817A200411443. Accessed on 29 June 2026.",Sialis koreana,한국좀뱀잠자리,EN,Unknown,,20,9051,species,,[],INSECTA,FW_OTHER,EN,Fishes (not comprehensive),True,False,EN,128.0324845946049,35.958701653629106,range_polygon,1,1,3,1,3,200,1.0,1,Extant,1,Resident,199953817,self,2196.691960204444,2196.691960204444,2196.691960204444,,FW_OTHER_PART1.shp,IUCN-Republic of Korea Global Red List Partnership Review Workshop,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN-Republic of Korea Global Red List Partnership Review Workshop 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,199953817,self,Sialis_koreana,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Sialis_koreana,https://www.wikidata.org/entity/Q134429058,,128
224355921,224356908,2023-03-15T00:00:00.000+00:00,2023,https://www.iucnredlist.org/species/224355921/224356908,"Hwang, J.-M. 2023. Scopura gaya. The IUCN Red List of Threatened Species 2023: e.T224355921A224356908. Accessed on 29 June 2026.",Scopura gaya,Ga-ya-San-Min-Nal-Gae-Gang-Do-Rae,NT,Unknown,,208,208,species,,[],INSECTA,FW_OTHER,NT,Fishes (not comprehensive),True,False,NT,128.07903919448964,35.75797887231583,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,224355921,self,1524.4885690268084,1524.4885690268084,1524.4885690268084,,FW_OTHER_PART4.shp,IUCN-Republic of Korea Global Red List Partnerhsip Review Workshop,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN-Republic of Korea Global Red List Partnerhsip Review Workshop 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,224355921,self,Scopura_gaya,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Scopura_gaya,https://www.wikidata.org/entity/Q10664455,,11
224357903,224357942,2023-03-15T00:00:00.000+00:00,2023,https://www.iucnredlist.org/species/224357903/224357942,"Hwang, J.-M. 2023. Scopura jiri. The IUCN Red List of Threatened Species 2023: e.T224357903A224357942. Accessed on 29 June 2026.",Scopura jiri,Ji-Ri-San-Min-Nal-Gae-Gang-Do-Rae,NT,Unknown,,508,508,species,,[],INSECTA,FW_OTHER,NT,Fishes (not comprehensive),True,False,NT,127.6312643781117,35.29040636886505,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,224357903,self,2592.694144469052,2592.694144469052,2592.694144469052,,FW_OTHER_PART3.shp,IUCN-Republic of Korea Global Red List Partnership Review Workshop,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN-Republic of Korea Global Red List Partnership Review Workshop 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,224357903,self,Scopura_jiri,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Scopura_jiri,https://www.wikidata.org/entity/Q10664456,,13
224358911,224358917,2023-03-15T00:00:00.000+00:00,2023,https://www.iucnredlist.org/species/224358911/224358917,"Hwang, J.-M. 2023. Scopura scorea. The IUCN Red List of Threatened Species 2023: e.T224358911A224358917. Accessed on 29 June 2026.",Scopura scorea,Han-Guk-Min-Nal-Gae-Gang-Do-Rae,NT,Unknown,,628,2150,species,,[],INSECTA,FW_OTHER,NT,Fishes (not comprehensive),True,False,NT,127.98028758256464,37.350198101845166,range_polygon,1,1,3,1,3,200,1.0,1,Extant,1,Resident,224358911,self,426.45110994852166,426.45110994852166,426.45110994852166,,FW_OTHER_PART3.shp,IUCN-Republic of Korea Global Red List Partnership Review Workshop,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN-Republic of Korea Global Red List Partnership Review Workshop 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,224358911,self,Scopura_scorea,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Scopura_scorea,https://www.wikidata.org/entity/Q10664462,,8
224947693,224952362,2023-05-05T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/224947693/224952362,"Karaouzas, I. 2025. Metahadzia helladis. The IUCN Red List of Threatened Species 2025: e.T224947693A224952362. Accessed on 29 June 2026.",Metahadzia helladis,,VU,Unknown,,4,4,species,,[],MALACOSTRACA,FW_OTHER,VU,Fishes (not comprehensive),True,True,VU,20.490796445357734,38.29428214725115,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,224947693,self,341.82747448060593,341.82747448060593,341.82747448060593,,FW_OTHER_PART2.shp,"Karaouzas, I. (Greece National Red List)",2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Karaouzas, I. (Greece National Red List) 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",224947693,self,Metahadzia_helladis,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Metahadzia_helladis,https://www.wikidata.org/entity/Q13846969,,9
224949090,224952412,2023-04-18T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/224949090/224952412,"Karaouzas, I. 2025. Pectenogammarus platvoeti. The IUCN Red List of Threatened Species 2025: e.T224949090A224952412. Accessed on 29 June 2026.",Pectenogammarus platvoeti,,EN,Unknown,,8,1624,species,,[],MALACOSTRACA,FW_OTHER,EN,Fishes (not comprehensive),True,True,EN,24.165790152332683,35.34878776481333,range_polygon,1,1,3,1,3,200,1.0,1,Extant,1,Resident,224949090,self,172.20798238867314,172.20798238867314,172.20798238867314,,FW_OTHER_PART1.shp,"Karaouzas, I. (Greece National Red List)",2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Karaouzas, I. (Greece National Red List) 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",224949090,self,,,,,,,1
224949134,224952402,2023-04-18T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/224949134/224952402,"Karaouzas, I. 2025. Echinogammarus kerkuraios. The IUCN Red List of Threatened Species 2025: e.T224949134A224952402. Accessed on 29 June 2026.",Echinogammarus kerkuraios,,CR,Unknown,,8,8,species,,[],MALACOSTRACA,FW_OTHER,CR,Fishes (not comprehensive),True,True,CR,19.397693725058534,39.85277747309094,range_polygon,1,1,10,1,10,200,1.0,1,Extant,1,Resident,224949134,self,369.6841224752332,369.6841224752332,369.6841224752332,,FW_OTHER_PART1.shp,"Karaouzas, I. (Greece National Red List)",2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Karaouzas, I. (Greece National Red List) 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",224949134,self,Echinogammarus_kerkuraios,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Echinogammarus_kerkuraios,https://www.wikidata.org/entity/Q13602750,,9
224949246,224952407,2023-04-18T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/224949246/224952407,"Karaouzas, I. 2025. Echinogammarus kretensis. The IUCN Red List of Threatened Species 2025: e.T224949246A224952407. Accessed on 29 June 2026.",Echinogammarus kretensis,,VU,Unknown,,36,1564,species,,[],MALACOSTRACA,FW_OTHER,VU,Fishes (not comprehensive),True,True,VU,24.203601216769165,35.348057629312976,range_polygon,1,1,5,1,5,200,1.0,1,Extant,1,Resident,224949246,self,878.4598213263858,878.4598213263858,878.4598213263858,,FW_OTHER_PART4.shp,"Karaouzas, I. (Greece National Red List)",2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Karaouzas, I. (Greece National Red List) 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",224949246,self,Echinogammarus_kretensis,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Echinogammarus_kretensis,https://www.wikidata.org/entity/Q13602755,,10
224949559,224952417,2023-04-18T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/224949559/224952417,"Karaouzas, I. 2025. Gammarus plaitisi. The IUCN Red List of Threatened Species 2025: e.T224949559A224952417. Accessed on 29 June 2026.",Gammarus plaitisi,,VU,Unknown,,40,24929,species,,[],MALACOSTRACA,FW_OTHER,VU,Fishes (not comprehensive),True,True,VU,23.668619964341133,35.44513892086326,range_polygon,1,1,15,1,15,200,1.0,1,Extant,1,Resident,224949559,self,1551.1040390318956,1551.1040390318956,1551.1040390318956,,FW_OTHER_PART1.shp,"Karaouzas, I. (Greece National Red List)",2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Karaouzas, I. (Greece National Red List) 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",224949559,self,Gammarus_plaitisi,ceb,ceb.wikipedia.org,https://ceb.wikipedia.org/wiki/Gammarus_plaitisi,https://www.wikidata.org/entity/Q107093731,,8
